COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;ID_ELEM;DESC_ELEM;COD_ELEM;VALOR;FECHA
901;9;24;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;25904.55;2024-05-03
901;9;24;3;73217;PARANTE CTRO MOLD;1600700005;73203.87;2024-05-03
901;9;24;3;33843;PUERTA DEL MOLD INF;1602400168;28132.80;2024-05-03
901;9;24;4;68577;LATERAL MOLD;1200200196;11886.97;2024-05-03
901;9;24;4;73218;PARANTE CTRO MOLD;1600700005;73203.87;2024-05-03
901;9;24;4;33958;PUERTA DEL MOLD INF;1602400168;28132.80;2024-05-03
901;9;24;4;34011;ZOCALO MOLD EXT;2600100011;86635.52;2024-05-03
901;9;26;3;73217;PARANTE CTRO MOLD;1600700005;58360.69;2024-05-03
901;9;26;4;73218;PARANTE CTRO MOLD;1600700005;58360.69;2024-05-03
901;9;26;4;33958;PUERTA DEL MOLD INF;1602400168;28132.80;2024-05-03
901;9;26;4;33958;PUERTA DEL MOLD INF;1602400168;28132.80;2024-05-03
901;9;26;4;33989;PUERTA TRAS MOLD INF;1602400334;83670.44;2024-05-03
901;9;26;4;33989;PUERTA TRAS MOLD INF;1602400334;83670.44;2024-05-03
901;9;27;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;102109.01;2024-05-03
901;9;27;3;33842;PUERTA DEL MOLD MEDIA;1602400170;99649.94;2024-05-03
901;9;27;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;80581.07;2024-05-03
901;9;27;4;33957;PUERTA DEL MOLD MEDIA;1602400170;13582.58;2024-05-03
901;9;27;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;10892.69;2024-05-03
901;9;28;3;33842;PUERTA DEL MOLD MEDIA;1602400170;239106.59;2024-05-03
901;9;28;3;33896;ZOCALO MOLD EXT;2600100011;208257.27;2024-05-03
901;9;28;4;68577;LATERAL MOLD;1200200196;138213.80;2024-05-03
901;9;28;4;33958;PUERTA DEL MOLD INF;1602400168;239106.59;2024-05-03
901;9;28;4;33957;PUERTA DEL MOLD MEDIA;1602400170;239106.59;2024-05-03
901;9;28;4;34011;ZOCALO MOLD EXT;2600100011;238929.04;2024-05-03
901;9;29;3;73217;PARANTE CTRO MOLD;1600700005;102686.04;2024-05-03
901;9;29;3;33842;PUERTA DEL MOLD MEDIA;1602400170;357115.19;2024-05-03
901;9;29;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;281327.98;2024-05-03
901;9;29;4;33957;PUERTA DEL MOLD MEDIA;1602400170;357115.19;2024-05-03
901;9;29;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;281327.98;2024-05-03
901;9;30;4;33958;PUERTA DEL MOLD INF;1602400168;185522.00;2024-05-03
901;9;31;2;49551;PARAGOLPE EMBELLEC / MOLD 1;1600500058;176502.46;2024-05-03
901;9;31;2;33817;TAPA BAUL / PORTON MOLD;2000600079;269955.90;2024-05-03
901;9;31;3;68578;LATERAL MOLD;1200200196;24306.60;2024-05-03
901;9;31;3;68619;LATERAL MOLD 1;1200200197;6320.78;2024-05-03
901;9;31;3;73217;PARANTE CTRO MOLD;1600700005;42789.55;2024-05-03
901;9;31;4;68577;LATERAL MOLD;1200200196;24306.60;2024-05-03
901;9;31;4;68620;LATERAL MOLD 1;1200200197;6320.78;2024-05-03
901;9;31;4;73218;PARANTE CTRO MOLD;1600700005;47840.85;2024-05-03
901;10;1;2;33817;TAPA BAUL / PORTON MOLD;2000600079;93095.26;2024-04-03
901;10;1;3;33842;PUERTA DEL MOLD MEDIA;1602400170;111943.54;2024-04-03
901;10;1;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;85337.32;2024-04-03
901;10;1;4;33957;PUERTA DEL MOLD MEDIA;1602400170;111943.54;2024-04-03
901;10;1;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;85337.32;2024-04-03
901;10;3;3;33842;PUERTA DEL MOLD MEDIA;1602400170;81209.54;2024-04-03
901;10;3;3;33842;PUERTA DEL MOLD MEDIA;1602400170;81209.54;2024-04-03
901;10;3;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;55994.21;2024-04-03
901;10;3;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;55994.21;2024-04-03
901;10;3;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;55994.21;2024-04-03
901;10;4;3;33842;PUERTA DEL MOLD MEDIA;1602400170;161701.21;2024-04-03
901;10;4;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;107277.36;2024-04-03
901;10;4;4;33957;PUERTA DEL MOLD MEDIA;1602400170;151875.31;2024-04-03
901;10;4;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;107277.36;2024-04-03
901;10;5;2;33739;GUARDABARRO IZQ MOLD DEL;700600053;133.21;2024-04-03
901;10;5;3;33842;PUERTA DEL MOLD MEDIA;1602400170;185884.61;2024-04-03
901;10;5;4;33957;PUERTA DEL MOLD MEDIA;1602400170;185884.61;2024-04-03
901;10;5;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;751.79;2024-04-03
901;10;7;3;33842;PUERTA DEL MOLD MEDIA;1602400170;135094.99;2024-04-03
901;10;7;3;33842;PUERTA DEL MOLD MEDIA;1602400170;135094.99;2024-04-03
901;10;7;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;111629.47;2024-04-03
901;10;7;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;111629.47;2024-04-03
901;10;7;4;33957;PUERTA DEL MOLD MEDIA;1602400170;135094.99;2024-04-03
901;10;7;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;111629.47;2024-04-03
901;10;7;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;111629.47;2024-04-03
901;10;8;2;33817;TAPA BAUL / PORTON MOLD;2000600079;96521.48;2024-04-03
901;10;8;3;33842;PUERTA DEL MOLD MEDIA;1602400170;111943.54;2024-04-03
901;10;8;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;85337.32;2024-04-03
901;10;8;4;33957;PUERTA DEL MOLD MEDIA;1602400170;161701.21;2024-04-03
901;10;8;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;124057.67;2024-04-03
901;10;9;2;33817;TAPA BAUL / PORTON MOLD;2000600079;206.24;2024-04-03
901;10;9;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;151928.33;2024-04-03
901;10;9;3;73217;PARANTE CTRO MOLD;1600700005;62601.91;2024-04-03
901;10;9;3;33842;PUERTA DEL MOLD MEDIA;1602400170;53212.44;2024-04-03
901;10;9;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;44597.95;2024-04-03
901;10;9;3;33896;ZOCALO MOLD EXT;2600100011;129935.27;2024-04-03
901;10;9;4;73218;PARANTE CTRO MOLD;1600700005;62601.91;2024-04-03
901;10;9;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;44597.95;2024-04-03
901;10;9;4;34011;ZOCALO MOLD EXT;2600100011;129935.27;2024-04-03
901;10;19;3;33842;PUERTA DEL MOLD MEDIA;1602400170;182429.84;2024-04-03
901;10;19;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;168251.82;2024-04-03
901;10;19;4;33957;PUERTA DEL MOLD MEDIA;1602400170;182429.84;2024-04-03
901;10;19;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;168251.82;2024-04-03
901;10;20;3;33842;PUERTA DEL MOLD MEDIA;1602400170;598.88;2024-04-03
901;10;20;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;498.10;2024-04-03
901;10;20;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;498.10;2024-04-03
901;10;25;3;33896;ZOCALO MOLD EXT;2600100011;490577.44;2024-04-03
901;10;25;4;34011;ZOCALO MOLD EXT;2600100011;490577.44;2024-04-03
901;10;26;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;63935.69;2024-04-03
901;10;26;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;63935.69;2024-04-03
901;10;26;3;33842;PUERTA DEL MOLD MEDIA;1602400170;92964.74;2024-04-03
901;10;26;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;100547.29;2024-04-03
901;10;26;3;33896;ZOCALO MOLD EXT;2600100011;490577.44;2024-04-03
901;10;26;4;33957;PUERTA DEL MOLD MEDIA;1602400170;92964.74;2024-04-03
901;10;27;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;21503.60;2024-04-03
901;10;27;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;18893.15;2024-04-03
901;10;27;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;21503.60;2024-04-03
901;10;27;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;18893.15;2024-04-03
901;10;27;2;33817;TAPA BAUL / PORTON MOLD;2000600079;103866.24;2024-04-03
901;10;27;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;177560.07;2024-04-03
901;10;27;2;64922;TAPA BAUL / PORTON MOLD 2;2000600084;103866.24;2024-04-03
901;10;27;2;64923;TAPA BAUL / PORTON MOLD 3;2000600085;208460.94;2024-04-03
901;10;27;3;33896;ZOCALO MOLD EXT;2600100011;561557.27;2024-04-03
901;10;27;3;51849;ZOCALO MOLD EXT 1;2600100012;663315.97;2024-04-03
901;10;27;4;34011;ZOCALO MOLD EXT;2600100011;561557.27;2024-04-03
901;10;27;4;51949;ZOCALO MOLD EXT 1;2600100012;663315.97;2024-04-03
901;10;29;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;26137.16;2024-04-03
901;10;29;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;26137.16;2024-04-03
901;10;30;2;33679;PANEL COLA MOLD;1600300014;69258.57;2024-04-03
901;10;30;3;33843;PUERTA DEL MOLD INF;1602400168;414393.01;2024-04-03
901;10;30;3;33896;ZOCALO MOLD EXT;2600100011;197684.67;2024-04-03
901;10;30;3;51849;ZOCALO MOLD EXT 1;2600100012;295897.09;2024-04-03
901;10;30;4;34011;ZOCALO MOLD EXT;2600100011;197684.67;2024-04-03
901;10;30;4;51949;ZOCALO MOLD EXT 1;2600100012;287127.01;2024-04-03
901;10;31;2;33739;GUARDABARRO IZQ MOLD DEL;700600053;31092.94;2024-04-03
901;10;31;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;26137.16;2024-04-03
901;10;31;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;159074.45;2024-04-03
901;10;31;3;33896;ZOCALO MOLD EXT;2600100011;108488.77;2024-04-03
901;10;31;4;34011;ZOCALO MOLD EXT;2600100011;108488.77;2024-04-03
901;10;32;3;33842;PUERTA DEL MOLD MEDIA;1602400170;53930.32;2024-04-03
901;10;32;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;27817.63;2024-04-03
901;10;37;2;33817;TAPA BAUL / PORTON MOLD;2000600079;188442.04;2024-04-03
901;10;37;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;206160.48;2024-04-03
901;10;37;2;64922;TAPA BAUL / PORTON MOLD 2;2000600084;23689.86;2024-04-03
901;10;37;2;64923;TAPA BAUL / PORTON MOLD 3;2000600085;23689.86;2024-04-03
901;10;41;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;67031.52;2024-04-03
901;10;41;4;33958;PUERTA DEL MOLD INF;1602400168;207286.24;2024-04-03
901;10;41;4;33989;PUERTA TRAS MOLD INF;1602400334;125762.63;2024-04-03
901;10;41;4;34011;ZOCALO MOLD EXT;2600100011;313352.19;2024-04-03
901;11;12;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;80866.08;2024-05-06
901;11;14;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;33518.41;2024-05-06
901;11;14;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;34988.70;2024-05-06
901;11;17;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;34988.70;2024-05-06
901;11;17;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;36395.06;2024-05-06
901;11;17;3;73217;PARANTE CTRO MOLD;1600700005;71916.48;2024-05-06
901;11;18;3;33896;ZOCALO MOLD EXT;2600100011;540428.37;2024-05-06
901;11;19;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;44651.18;2024-05-06
901;11;19;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;47072.61;2024-05-06
901;11;20;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;47072.61;2024-05-06
901;11;20;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;47072.61;2024-05-06
901;12;5;4;33957;PUERTA DEL MOLD MEDIA;1602400170;147839.90;2024-05-06
901;12;5;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;244768.88;2024-05-06
901;12;5;4;34011;ZOCALO MOLD EXT;2600100011;116500.46;2024-05-06
901;12;12;3;33842;PUERTA DEL MOLD MEDIA;1602400170;291012.75;2024-05-06
901;12;12;3;33896;ZOCALO MOLD EXT;2600100011;565766.12;2024-05-06
901;12;12;4;33957;PUERTA DEL MOLD MEDIA;1602400170;332940.87;2024-05-06
901;12;12;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;244768.88;2024-05-06
901;12;12;4;34011;ZOCALO MOLD EXT;2600100011;565766.12;2024-05-06
901;12;13;3;68578;LATERAL MOLD;1200200196;137727.98;2024-05-06
901;12;13;3;68619;LATERAL MOLD 1;1200200197;241180.77;2024-05-06
901;12;13;3;73217;PARANTE CTRO MOLD;1600700005;177623.65;2024-05-06
901;12;13;3;33843;PUERTA DEL MOLD INF;1602400168;301651.60;2024-05-06
901;12;13;3;33842;PUERTA DEL MOLD MEDIA;1602400170;301651.60;2024-05-06
901;12;13;3;33896;ZOCALO MOLD EXT;2600100011;1423849.75;2024-05-06
901;12;13;4;68577;LATERAL MOLD;1200200196;137727.98;2024-05-06
901;12;13;4;73218;PARANTE CTRO MOLD;1600700005;183118.74;2024-05-06
901;12;13;4;33958;PUERTA DEL MOLD INF;1602400168;420159.39;2024-05-06
901;12;13;4;33957;PUERTA DEL MOLD MEDIA;1602400170;301651.60;2024-05-06
901;12;13;4;34011;ZOCALO MOLD EXT;2600100011;1423849.75;2024-05-06
901;12;14;2;33727;GUARDABARRO DER MOLD DEL;700600019;227355.28;2024-05-06
901;12;14;2;33739;GUARDABARRO IZQ MOLD DEL;700600053;220379.81;2024-05-06
901;12;14;3;73217;PARANTE CTRO MOLD;1600700005;178652.42;2024-05-06
901;12;14;3;33896;ZOCALO MOLD EXT;2600100011;413133.72;2024-05-06
901;12;14;4;73218;PARANTE CTRO MOLD;1600700005;173257.72;2024-05-06
901;12;15;2;33727;GUARDABARRO DER MOLD DEL;700600019;180233.20;2024-05-06
901;12;15;3;33842;PUERTA DEL MOLD MEDIA;1602400170;291012.75;2024-05-06
901;12;15;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;244768.88;2024-05-06
901;12;15;3;33896;ZOCALO MOLD EXT;2600100011;565766.12;2024-05-06
901;12;15;4;33957;PUERTA DEL MOLD MEDIA;1602400170;332940.87;2024-05-06
901;12;15;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;244768.88;2024-05-06
901;12;15;4;34011;ZOCALO MOLD EXT;2600100011;565766.12;2024-05-06
901;12;15;4;34011;ZOCALO MOLD EXT;2600100011;565766.12;2024-05-06
901;12;16;3;33842;PUERTA DEL MOLD MEDIA;1602400170;539946.84;2024-05-06
901;12;16;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;441763.27;2024-05-06
901;12;18;3;33842;PUERTA DEL MOLD MEDIA;1602400170;420159.39;2024-05-06
901;12;18;3;33896;ZOCALO MOLD EXT;2600100011;1423849.75;2024-05-06
901;12;20;4;33957;PUERTA DEL MOLD MEDIA;1602400170;332940.87;2024-05-06
901;12;20;4;34011;ZOCALO MOLD EXT;2600100011;519321.50;2024-05-06
901;12;26;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;40548.08;2024-05-06
901;12;26;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;40548.08;2024-05-06
901;12;26;3;33896;ZOCALO MOLD EXT;2600100011;433558.31;2024-05-06
901;12;26;4;34011;ZOCALO MOLD EXT;2600100011;433558.31;2024-05-06
901;12;27;4;34011;ZOCALO MOLD EXT;2600100011;611382.71;2024-05-06
901;12;28;3;33896;ZOCALO MOLD EXT;2600100011;1220513.20;2024-05-06
901;12;29;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;42515.27;2024-05-06
901;12;29;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;38926.16;2024-05-06
901;12;31;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;44779.53;2024-05-06
901;12;32;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;35361.14;2024-05-06
901;12;32;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;35361.14;2024-05-06
901;12;32;3;33896;ZOCALO MOLD EXT;2600100011;619325.72;2024-05-06
901;12;32;4;34011;ZOCALO MOLD EXT;2600100011;872538.42;2024-05-06
901;12;33;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;80405.64;2024-05-06
901;12;33;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;53740.25;2024-05-06
901;12;33;3;33896;ZOCALO MOLD EXT;2600100011;656011.68;2024-05-06
901;12;33;4;34011;ZOCALO MOLD EXT;2600100011;656011.68;2024-05-06
901;12;34;3;33896;ZOCALO MOLD EXT;2600100011;1125895.67;2024-05-06
901;12;45;3;33896;ZOCALO MOLD EXT;2600100011;610220.47;2024-05-06
901;23;9;2;49551;PARAGOLPE EMBELLEC / MOLD 1;1600500058;67977.69;2024-05-03
901;23;9;2;49551;PARAGOLPE EMBELLEC / MOLD 1;1600500058;67977.69;2024-05-03
901;23;10;2;49551;PARAGOLPE EMBELLEC / MOLD 1;1600500058;67977.69;2024-05-03
901;23;10;3;33842;PUERTA DEL MOLD MEDIA;1602400170;71627.27;2024-05-03
901;23;10;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;71627.27;2024-05-03
901;23;10;4;33957;PUERTA DEL MOLD MEDIA;1602400170;71627.27;2024-05-03
901;23;16;4;34011;ZOCALO MOLD EXT;2600100011;317239.12;2024-05-07
901;25;1;3;33842;PUERTA DEL MOLD MEDIA;1602400170;63927.60;2024-05-06
901;25;1;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;48826.80;2024-05-06
901;25;1;4;33957;PUERTA DEL MOLD MEDIA;1602400170;66514.80;2024-05-06
901;25;1;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;38636.40;2024-05-06
901;25;2;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;6322.80;2024-05-06
901;25;2;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;6322.80;2024-05-06
901;25;2;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;8302.80;2024-05-06
901;25;2;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;8302.80;2024-05-06
901;25;2;3;33842;PUERTA DEL MOLD MEDIA;1602400170;88638.00;2024-05-06
901;25;2;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;80599.20;2024-05-06
901;25;2;3;33896;ZOCALO MOLD EXT;2600100011;170214.00;2024-05-06
901;25;2;4;33958;PUERTA DEL MOLD INF;1602400168;33765.60;2024-05-06
901;25;2;4;33957;PUERTA DEL MOLD MEDIA;1602400170;85179.60;2024-05-06
901;25;2;4;33989;PUERTA TRAS MOLD INF;1602400334;24723.60;2024-05-06
901;25;2;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;67372.80;2024-05-06
901;25;2;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;67372.80;2024-05-06
901;25;2;4;34011;ZOCALO MOLD EXT;2600100011;168247.20;2024-05-06
901;25;2;4;34011;ZOCALO MOLD EXT;2600100011;168247.20;2024-05-06
901;25;3;3;68578;LATERAL MOLD;1200200196;175282.80;2024-05-06
901;25;3;3;33843;PUERTA DEL MOLD INF;1602400168;57750.00;2024-05-06
901;25;3;3;33842;PUERTA DEL MOLD MEDIA;1602400170;171177.60;2024-05-06
901;25;3;3;33842;PUERTA DEL MOLD MEDIA;1602400170;171177.60;2024-05-06
901;25;3;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;158492.40;2024-05-06
901;25;3;4;68577;LATERAL MOLD;1200200196;62766.00;2024-05-06
901;25;3;4;33957;PUERTA DEL MOLD MEDIA;1602400170;60060.00;2024-05-06
901;25;4;2;33728;GUARDABARRO DER MOLD PASARR;700600026;15747.60;2024-05-06
901;25;4;3;33842;PUERTA DEL MOLD MEDIA;1602400170;25423.20;2024-05-06
901;25;4;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;19773.60;2024-05-06
901;25;4;3;33896;ZOCALO MOLD EXT;2600100011;126429.60;2024-05-06
901;25;4;4;33957;PUERTA DEL MOLD MEDIA;1602400170;57750.00;2024-05-06
901;25;4;4;34011;ZOCALO MOLD EXT;2600100011;126429.60;2024-05-06
901;25;6;3;33842;PUERTA DEL MOLD MEDIA;1602400170;42688.80;2024-05-06
901;25;6;3;33842;PUERTA DEL MOLD MEDIA;1602400170;42688.80;2024-05-06
901;25;6;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;49288.80;2024-05-06
901;25;6;4;33957;PUERTA DEL MOLD MEDIA;1602400170;61366.80;2024-05-06
901;25;6;4;33957;PUERTA DEL MOLD MEDIA;1602400170;61366.80;2024-05-06
901;25;6;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;38491.20;2024-05-06
901;25;6;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;38491.20;2024-05-06
901;25;8;3;33842;PUERTA DEL MOLD MEDIA;1602400170;105758.40;2024-05-06
901;25;8;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;29858.40;2024-05-06
901;25;8;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;29858.40;2024-05-06
901;25;8;3;33896;ZOCALO MOLD EXT;2600100011;170214.00;2024-05-06
901;25;8;3;33896;ZOCALO MOLD EXT;2600100011;170214.00;2024-05-06
901;25;8;4;33957;PUERTA DEL MOLD MEDIA;1602400170;82328.40;2024-05-06
901;25;8;4;33957;PUERTA DEL MOLD MEDIA;1602400170;82328.40;2024-05-06
901;25;8;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;82090.80;2024-05-06
901;25;8;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;82090.80;2024-05-06
901;25;10;2;33817;TAPA BAUL / PORTON MOLD;2000600079;117282.00;2024-05-06
901;25;10;3;33842;PUERTA DEL MOLD MEDIA;1602400170;114404.40;2024-05-06
901;25;10;4;33958;PUERTA DEL MOLD INF;1602400168;88981.20;2024-05-06
901;25;10;4;33957;PUERTA DEL MOLD MEDIA;1602400170;88981.20;2024-05-06
901;25;10;4;33989;PUERTA TRAS MOLD INF;1602400334;111949.20;2024-05-06
901;25;11;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;161871.60;2024-05-06
901;25;11;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;168352.80;2024-05-06
901;25;11;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;176391.60;2024-05-06
901;25;11;3;33896;ZOCALO MOLD EXT;2600100011;467095.20;2024-05-06
901;25;11;4;33957;PUERTA DEL MOLD MEDIA;1602400170;211450.80;2024-05-06
901;25;13;3;33842;PUERTA DEL MOLD MEDIA;1602400170;132343.20;2024-05-06
901;25;13;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;119116.80;2024-05-06
901;25;13;3;33896;ZOCALO MOLD EXT;2600100011;269689.20;2024-05-06
901;25;13;4;33957;PUERTA DEL MOLD MEDIA;1602400170;107725.20;2024-05-06
901;25;13;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;106590.00;2024-05-06
901;25;14;3;68578;LATERAL MOLD;1200200196;26162.40;2024-05-06
901;25;15;3;33842;PUERTA DEL MOLD MEDIA;1602400170;24789.60;2024-05-06
901;25;15;3;33896;ZOCALO MOLD EXT;2600100011;134626.80;2024-05-06
901;25;17;3;33842;PUERTA DEL MOLD MEDIA;1602400170;81840.00;2024-05-06
901;25;17;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;81840.00;2024-05-06
901;25;17;3;33896;ZOCALO MOLD EXT;2600100011;269689.20;2024-05-06
901;25;17;4;33957;PUERTA DEL MOLD MEDIA;1602400170;81840.00;2024-05-06
901;25;17;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;81840.00;2024-05-06
901;25;17;4;34011;ZOCALO MOLD EXT;2600100011;269689.20;2024-05-06
901;25;18;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;23944.80;2024-05-06
901;25;18;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;24908.40;2024-05-06
901;25;19;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;29845.20;2024-05-06
901;25;19;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;29845.20;2024-05-06
901;25;19;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;7708.80;2024-05-06
901;25;19;2;49557;TAPA BAUL / PORTON MOLD 1;2000600083;356175.60;2024-05-06
901;25;19;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;40695.60;2024-05-06
901;25;19;4;33957;PUERTA DEL MOLD MEDIA;1602400170;48549.60;2024-05-06
901;25;19;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;40695.60;2024-05-06
901;25;20;3;33842;PUERTA DEL MOLD MEDIA;1602400170;62079.60;2024-05-06
901;25;20;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;47916.00;2024-05-06
901;25;20;4;33988;PUERTA TRAS MOLD MEDIA;1602400335;67372.80;2024-05-06
901;25;22;2;33817;TAPA BAUL / PORTON MOLD;2000600079;103250.40;2024-05-06
901;25;23;2;33817;TAPA BAUL / PORTON MOLD;2000600079;149754.00;2024-05-06
901;25;24;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;17318.40;2024-05-06
901;25;24;2;61283;PARAGOLPE EMBELLEC / MOLD DER 1;1600500043;35838.00;2024-05-06
901;25;24;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;17318.40;2024-05-06
901;25;24;2;61284;PARAGOLPE EMBELLEC / MOLD IZQ 1;1600500049;35838.00;2024-05-06
901;25;24;3;33842;PUERTA DEL MOLD MEDIA;1602400170;125162.40;2024-05-06
901;25;24;4;34011;ZOCALO MOLD EXT;2600100011;245916.00;2024-05-06
901;25;25;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;14916.00;2024-05-06
901;25;25;3;33842;PUERTA DEL MOLD MEDIA;1602400170;67782.00;2024-05-06
901;25;26;2;33728;GUARDABARRO DER MOLD PASARR;700600026;89971.20;2024-05-06
901;25;26;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;89971.20;2024-05-06
901;25;26;2;33673;PARAGOLPE EMBELLEC / MOLD DER;1600500042;57736.80;2024-05-06
901;25;26;2;33674;PARAGOLPE EMBELLEC / MOLD IZQ;1600500048;70105.20;2024-05-06
901;25;26;2;33695;TAPA BAUL / PORTON MOLD IZQ;2000300076;90354.00;2024-05-06
901;25;26;3;33873;PUERTA TRAS MOLD MEDIA;1602400335;39784.80;2024-05-06
901;28;1;2;33728;GUARDABARRO DER MOLD PASARR;700600026;21557.40;2024-05-06
901;28;1;2;33740;GUARDABARRO IZQ MOLD PASARR;700600061;21557.40;2024-05-06
