COD_CLASE;COD_MARCA;DESC_MARC;COD_MODELO;DESC_MODE;COD_PARTE;ID_ELEM;DESC_ELEM;NRO_PIEZA;VALOR;FECHA
902;3;Fiat;21;*DOBLO ACTIVE 12/15;3;71652;PUERTA DEL ESPEJO GIRO;71765377;32407.84;2023-12-04
902;3;Fiat;21;*DOBLO ACTIVE 12/15;4;36361;PUERTA DEL ESPEJO MANUAL C/ CONTROL;735528050;182005.56;2023-12-04
902;3;Fiat;21;*DOBLO ACTIVE 12/15;4;36433;PUERTA DEL ESPEJO ELECTRICO;735624022;145093.57;2023-12-04
902;3;Fiat;21;*DOBLO ACTIVE 12/15;4;36439;PUERTA DEL ESPEJO MANUAL EMBELLEC;735672533;19719.66;2023-12-04
902;3;Fiat;21;*DOBLO ACTIVE 12/15;4;71655;PUERTA DEL ESPEJO GIRO;71765449;32407.84;2023-12-04
902;3;Fiat;22;*500 L 14/...;3;36283;PUERTA DEL ESPEJO ELECTRICO;735558566;165853.03;2023-12-04
902;3;Fiat;22;*500 L 14/...;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;735564662;59044.47;2023-12-04
902;3;Fiat;22;*500 L 14/...;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;71775167;13051.41;2023-12-04
902;3;Fiat;22;*500 L 14/...;4;36433;PUERTA DEL ESPEJO ELECTRICO;735558571;169215.20;2023-12-04
902;3;Fiat;22;*500 L 14/...;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;71775172;14860.61;2023-12-04
902;3;Fiat;22;*500 L 14/...;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;735564663;58998.05;2023-12-04
902;4;Volkswagen;5;*GOLF 4 99/06 VARIANT;3;36283;PUERTA DEL ESPEJO ELECTRICO;1J1/857508/AG/01C;159706.32;2023-12-04
902;4;Volkswagen;5;*GOLF 4 99/06 VARIANT;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;3B1/857538/B/GRU;50299.15;2023-12-04
902;4;Volkswagen;5;*GOLF 4 99/06 VARIANT;4;36433;PUERTA DEL ESPEJO ELECTRICO;1J1/857507/D/01C;133387.23;2023-12-04
902;4;Volkswagen;5;*GOLF 4 99/06 VARIANT;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;3B0/857537/B/GRU;30248.99;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36212;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5W0/857502//1NN;67326.15;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36213;PUERTA DEL ESPEJO MANUAL CRISTAL;373/857522//;16775.07;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36214;PUERTA DEL ESPEJO MANUAL CARCAZA;373/857538/A/1NN;11753.84;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36283;PUERTA DEL ESPEJO ELECTRICO;5W0/857502/C/1NN;119548.35;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36289;PUERTA DEL ESPEJO MANUAL EMBELLEC;373/857604/A/1NN;3509.65;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;373/857538//GRU;18825.27;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;373/857522//;16775.07;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;36322;PUERTA DEL ESPEJO ELECT EMBELLEC;373/857604/A/1NN;3509.65;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;3;52015;PUERTA DEL ESPEJO MANUAL CARCAZA 1;373/857538//GRU;18825.27;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36361;PUERTA DEL ESPEJO MANUAL C/ CONTROL;373/857507//1NN;57306.20;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36362;PUERTA DEL ESPEJO MANUAL CRISTAL;373/857521//;14638.01;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36363;PUERTA DEL ESPEJO MANUAL CARCAZA;373/857537/A/1NN;11753.84;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36433;PUERTA DEL ESPEJO ELECTRICO;5X4/857501//;84900.45;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36439;PUERTA DEL ESPEJO MANUAL EMBELLEC;373/857603/A/1NN;4649.65;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;373/857521//;14638.01;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36470;PUERTA DEL ESPEJO ELECT EMBELLEC;373/857603/A/1NN;4649.65;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;373/857537//GRU;19572.36;2023-12-04
902;4;Volkswagen;6;*GOL COUNTRY 99/13 3º/4ºG;4;52096;PUERTA DEL ESPEJO MANUAL CARCAZA 1;373/857537//GRU;19572.36;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;3;36283;PUERTA DEL ESPEJO ELECTRICO;7M3/857508/AH/01C;340816.42;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;1K0/857538//GRU;22794.15;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;7M3/857522/E/;63308.31;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;3;71652;PUERTA DEL ESPEJO GIRO;1K0/949102//;44467.83;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;4;36362;PUERTA DEL ESPEJO MANUAL CRISTAL;7M3/857521/F/;64107.92;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;4;36433;PUERTA DEL ESPEJO ELECTRICO;7M3/857508/AH/01C;340816.42;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;1K0/857537//GRU;25479.30;2023-12-04
902;4;Volkswagen;7;*SHARAN 99/11;4;71655;PUERTA DEL ESPEJO GIRO;1K0/949101//;43445.28;2023-12-04
902;4;Volkswagen;9;*PASSAT RURAL 98/01;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;3B1/857538/B/GRU;50299.15;2023-12-04
902;4;Volkswagen;9;*PASSAT RURAL 98/01;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;3B1/857522/C/;31860.48;2023-12-04
902;4;Volkswagen;9;*PASSAT RURAL 98/01;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;3B1/857521//;43601.28;2023-12-04
902;4;Volkswagen;9;*PASSAT RURAL 98/01;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;3B0/857537/B/GRU;30248.99;2023-12-04
902;4;Volkswagen;10;*PASSAT RURAL 01/05;4;36443;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/B/;63052.03;2023-12-04
902;4;Volkswagen;10;*PASSAT RURAL 01/05;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;7M3/857521/F/;64107.92;2023-12-04
902;4;Volkswagen;10;*PASSAT RURAL 01/05;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;1K0/857537//GRU;25479.30;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;36212;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5W0/857502//1NN;67326.15;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;36213;PUERTA DEL ESPEJO MANUAL CRISTAL;373/857522//;16775.07;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;36214;PUERTA DEL ESPEJO MANUAL CARCAZA;373/857538/B/GRU;20006.72;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;36283;PUERTA DEL ESPEJO ELECTRICO;5W0/857502/C/1NN;119548.35;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;373/857537/A/1NN;11753.84;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;373/857522/C/;26018.29;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;36322;PUERTA DEL ESPEJO ELECT EMBELLEC;373/857604/A/1NN;3509.65;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;52015;PUERTA DEL ESPEJO MANUAL CARCAZA 1;373/857538//GRU;18825.27;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;3;52022;PUERTA DEL ESPEJO ELECT CARCAZA 1;373/857538//GRU;18825.27;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36361;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5W0/857502//1NN;67326.15;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36362;PUERTA DEL ESPEJO MANUAL CRISTAL;373/857521/B/;43505.72;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36363;PUERTA DEL ESPEJO MANUAL CARCAZA;373/857537/A/1NN;11753.84;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36433;PUERTA DEL ESPEJO ELECTRICO;5X4/857501//;84900.45;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36439;PUERTA DEL ESPEJO MANUAL EMBELLEC;373/857601/B/1NN;1051.16;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;373/857521/B/;43505.72;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36470;PUERTA DEL ESPEJO ELECT EMBELLEC;373/857603/A/1NN;4649.65;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;373/857537/A/1NN;11753.84;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;52096;PUERTA DEL ESPEJO MANUAL CARCAZA 1;373/857537/B/GRU;20032.79;2023-12-04
902;4;Volkswagen;12;#*GOL COUNTRY 5P G3 03/06;4;52104;PUERTA DEL ESPEJO ELECT CARCAZA 1;373/857538/B/GRU;20006.72;2023-12-04
902;4;Volkswagen;15;PASSAT RURAL 79/94;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;3B1/857538/B/GRU;50299.15;2023-12-04
902;4;Volkswagen;15;PASSAT RURAL 79/94;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;3B1/857522/C/;31860.48;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;3C0/857537/A/GRU;55397.48;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;5M0/857521/C/;26348.02;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;3;71652;PUERTA DEL ESPEJO GIRO;3C0/953041/L/;65757.01;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;4;36433;PUERTA DEL ESPEJO ELECTRICO;3C1/857507/DP/9B9;114297.00;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;4;36443;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/B/;63052.03;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;5M0/857521/C/;26348.02;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;3C0/857537/A/GRU;55397.48;2023-12-04
902;4;Volkswagen;16;PASSAT RURAL 05/12;4;71655;PUERTA DEL ESPEJO GIRO;3C0/953041/L/;65757.01;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;3;36212;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5W0/857502//1NN;67326.15;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;3;36213;PUERTA DEL ESPEJO MANUAL CRISTAL;373/857521//;14638.01;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;3;36214;PUERTA DEL ESPEJO MANUAL CARCAZA;373/857538/C/1NN;27167.38;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;3;36283;PUERTA DEL ESPEJO ELECTRICO;5W0/857502/C/1NN;119548.35;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;373/857522//;16775.07;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;3;36322;PUERTA DEL ESPEJO ELECT EMBELLEC;373/857604//1NN;2843.09;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36361;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5W0/857502//1NN;67326.15;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36362;PUERTA DEL ESPEJO MANUAL CRISTAL;373/857521//;14638.01;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36363;PUERTA DEL ESPEJO MANUAL CARCAZA;373/857537//GRU;19572.36;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36433;PUERTA DEL ESPEJO ELECTRICO;5X4/857501//;84900.45;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36439;PUERTA DEL ESPEJO MANUAL EMBELLEC;373/857505/A/1NN;11666.97;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;373/857521/B/;43505.72;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36470;PUERTA DEL ESPEJO ELECT EMBELLEC;373/857601/B/1NN;1051.16;2023-12-04
902;4;Volkswagen;17;#*GOL COUNTRY 5P G4 06/...;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;373/857537/C/1NN;63920.36;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36212;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z0/857508//1NN;61219.01;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36213;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z0/857522//;14490.32;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36214;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z0/857538//1NN;8805.14;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36283;PUERTA DEL ESPEJO ELECTRICO;5Z0/857508/A/1NN;75164.41;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36289;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z0/857578//1NN;13633.05;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;5Z0/857538//1NN;8805.14;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;5Z0/857522//;14490.32;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;36322;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z0/857578//1NN;13633.05;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;52015;PUERTA DEL ESPEJO MANUAL CARCAZA 1;5Z0/857538/A/GRU;9642.84;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;3;52022;PUERTA DEL ESPEJO ELECT CARCAZA 1;5Z0/857538/A/GRU;9642.84;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36361;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z0/857507//1NN;61271.15;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36362;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z0/857521//;13517.36;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36363;PUERTA DEL ESPEJO MANUAL CARCAZA;5Z0/857537//1NN;9708.00;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36433;PUERTA DEL ESPEJO ELECTRICO;5Z0/857507/A/1NN;142609.03;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36439;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z0/857577//1NN;13712.03;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;5Z0/857521//;13517.36;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36470;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z0/857577//1NN;13712.03;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;5Z0/857537//1NN;9708.00;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;52096;PUERTA DEL ESPEJO MANUAL CARCAZA 1;5Z0/857537/A/GRU;9677.59;2023-12-04
902;4;Volkswagen;18;*SURAN 06/10;4;52104;PUERTA DEL ESPEJO ELECT CARCAZA 1;5Z0/857537/A/GRU;9677.59;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;36283;PUERTA DEL ESPEJO ELECTRICO;1K1/857508/DB/9B9;96349.45;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;36293;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/B/;63052.03;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;1K0/857538//GRU;22794.15;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;5M0/857522/F/;41580.32;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;36322;PUERTA DEL ESPEJO ELECT EMBELLEC;1K0/857578/B/9B9;10424.69;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;52017;PUERTA DEL ESPEJO ELECTRICO 1;1K1/857508/CT/9B9;125530.70;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;52021;PUERTA DEL ESPEJO ELECT CRISTAL 1;7M3/857522/E/;63308.31;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;52025;PUERTA DEL ESPEJO ELECT EMBELLEC 1;1K0/857602//9B9;8836.56;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;3;71652;PUERTA DEL ESPEJO GIRO;1K0/949102//;44467.83;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;36433;PUERTA DEL ESPEJO ELECTRICO;1K1/857507/DJ/9B9;91018.64;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;36443;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/B/;63052.03;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;5M0/857521/C/;26348.02;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;36470;PUERTA DEL ESPEJO ELECT EMBELLEC;1K0/857577/B/9B9;11554.04;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;1K0/857537//GRU;25479.30;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;52098;PUERTA DEL ESPEJO ELECTRICO 1;1K1/857507/DG/9B9;179322.52;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;52103;PUERTA DEL ESPEJO ELECT CRISTAL 1;7M3/857521/F/;64107.92;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;52107;PUERTA DEL ESPEJO ELECT EMBELLEC 1;1K0/857601//9B9;10416.55;2023-12-04
902;4;Volkswagen;20;*VENTO VARIANT 08/11;4;71655;PUERTA DEL ESPEJO GIRO;1K0/949101//;43445.28;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;36212;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z1/857508/K/9B9;59023.91;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;36213;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;36283;PUERTA DEL ESPEJO ELECTRICO;5Z1/857508/L/9B9;89532.92;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;36289;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z1/857538/B/9B9;9289.42;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857522/A/;25011.13;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;36322;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z1/857538/B/9B9;9289.42;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;52016;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5Z1/857538/C/GRU;15962.82;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;52017;PUERTA DEL ESPEJO ELECTRICO 1;5Z1/857508/M/9B9;247675.33;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;52018;PUERTA DEL ESPEJO ELECTRICO 2;5Z1/857508/L/9B9;89532.92;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;52025;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5Z1/857538/C/GRU;15962.82;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;71652;PUERTA DEL ESPEJO GIRO;5Z0/949102//;51067.18;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;79299;PUERTA DEL ESPEJO ELECT EMBELLEC 2;5Z1/857538/D/9B9;8104.80;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;79300;PUERTA DEL ESPEJO ELECT EMBELLEC 3;5Z1/857538/E/GRU;12833.42;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;79301;PUERTA DEL ESPEJO MANUAL EMBELLEC 2;5Z1/857538/D/9B9;8104.80;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;3;79302;PUERTA DEL ESPEJO MANUAL EMBELLEC 3;5Z1/857538/E/GRU;12833.42;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;36361;PUERTA DEL ESPEJO MANUAL C/ CONTROL;5Z1/857507/D/9B9;88027.45;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;36362;PUERTA DEL ESPEJO MANUAL CRISTAL;5Z1/857521//;25011.13;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;36433;PUERTA DEL ESPEJO ELECTRICO;5Z0/857507/A/1NN;142609.03;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;36439;PUERTA DEL ESPEJO MANUAL EMBELLEC;5Z1/857537//9B9;9259.82;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;5Z1/857521//;25011.13;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;36470;PUERTA DEL ESPEJO ELECT EMBELLEC;5Z1/857537//9B9;9259.82;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;52097;PUERTA DEL ESPEJO MANUAL EMBELLEC 1;5Z1/857537/A/GRU;15962.82;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;52098;PUERTA DEL ESPEJO ELECTRICO 1;5Z1/857507/E/9B9;89532.92;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;52099;PUERTA DEL ESPEJO ELECTRICO 2;5Z1/857507/E/9B9;89532.92;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;52107;PUERTA DEL ESPEJO ELECT EMBELLEC 1;5Z1/857537/A/GRU;15962.82;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;71655;PUERTA DEL ESPEJO GIRO;5Z0/949101//;51067.18;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;79303;PUERTA DEL ESPEJO ELECT EMBELLEC 2;5Z1/857537/B/9B9;8926.15;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;79304;PUERTA DEL ESPEJO ELECT EMBELLEC 3;5Z1/857537/C/GRU;24492.11;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;79305;PUERTA DEL ESPEJO MANUAL EMBELLEC 2;5Z1/857537/B/9B9;8926.15;2023-12-04
902;4;Volkswagen;23;*SURAN 10/15;4;79306;PUERTA DEL ESPEJO MANUAL EMBELLEC 3;5Z1/857537/C/GRU;24492.11;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;3;36283;PUERTA DEL ESPEJO ELECTRICO;1K1/857508/DB/9B9;96349.45;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;1K0/857537//GRU;25479.30;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;5M0/857521/C/;26348.02;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;3;71652;PUERTA DEL ESPEJO GIRO;1K5/949102//;50010.89;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;4;36433;PUERTA DEL ESPEJO ELECTRICO;1K1/857507/DF/9B9;281466.74;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;4;36443;PUERTA DEL ESPEJO ELECT MOTOR;3D0/959578/B/;63052.03;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;4;36460;PUERTA DEL ESPEJO ELECT CRISTAL;5M0/857521/C/;26348.02;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;4;36470;PUERTA DEL ESPEJO ELECT EMBELLEC;1K0/857577/B/9B9;11554.04;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;4;36471;PUERTA DEL ESPEJO ELECT CARCAZA;1K0/857537//GRU;25479.30;2023-12-04
902;4;Volkswagen;24;*VENTO VARIANT 11/...;4;71655;PUERTA DEL ESPEJO GIRO;1K5/949102//;50010.89;2023-12-04
902;4;Volkswagen;25;SHARAN 11/...;3;36283;PUERTA DEL ESPEJO ELECTRICO;7N1/857508/P/9B9;299918.45;2023-12-04
902;4;Volkswagen;25;SHARAN 11/...;3;36311;PUERTA DEL ESPEJO ELECT CARCAZA;5N0/857538//GRU;66378.45;2023-12-04
902;4;Volkswagen;25;SHARAN 11/...;3;36312;PUERTA DEL ESPEJO ELECT CRISTAL;5N0/857522//;111088.15;2023-12-04
