COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;NRO_PRESU;ID_ELEM;VALOR_MO;VALOR_REPUESTO;CANT_HS_PINT;VALOR_MAT_PINT
901;5;52;2;8252721;16;13.46;1360569.80;6.78;60532.52
901;5;52;2;8258675;3;8.85;754326.04;2.78;22357.79
901;5;52;2;8270045;1;0.81;0.00;1.17;10232.63
901;5;52;2;8279253;4;4.56;0.00;2.93;26208.09
901;5;52;2;8283778;8;9.13;1358775.84;6.31;58456.29
901;5;52;2;8289547;17;10.64;1227501.06;6.63;53292.40
901;5;52;2;8296003;4;5.68;24623.39;4.64;27840.39
901;5;52;2;8300765;2;3.65;0.00;2.78;27351.42
901;5;52;2;8312157;5;6.32;0.00;3.41;27161.28
901;5;52;2;8315155;25;15.22;2889698.65;8.13;104452.72
901;5;52;2;8321633;38;13.24;2909053.28;7.48;96086.51
901;5;52;2;8332539;8;6.23;467017.84;4.27;57767.70
901;5;52;2;8340362;9;4.71;576945.28;4.41;51352.73
901;5;52;2;8343813;12;6.51;579922.34;4.27;57767.70
901;5;52;3;7979176;1;0.00;0.00;0.42;11639.06
901;5;52;3;7984690;3;5.50;387168.82;3.33;38381.11
901;5;52;3;8002934;6;8.87;579564.61;7.36;56773.10
901;5;52;3;8005206;2;0.00;0.00;0.00;0.00
901;5;52;3;8006461;2;1.85;0.00;1.96;17563.44
901;5;52;3;8012918;2;0.19;22992.28;0.06;939.35
901;5;52;3;8020913;1;0.00;0.00;0.42;11639.06
901;5;52;3;8031283;3;6.38;0.00;6.39;36710.68
901;5;52;3;8057849;19;11.54;2325210.29;8.78;78456.55
901;5;52;3;8074196;1;0.00;0.00;0.42;11639.06
901;5;52;3;8083333;3;4.68;0.00;4.58;33853.55
901;5;52;3;8108280;5;8.63;1191917.42;7.34;67286.37
901;5;52;3;8123306;4;0.42;294630.47;0.15;1381.43
901;5;52;3;8126738;2;1.65;0.00;0.30;8332.51
901;5;52;3;8128787;8;5.28;350774.45;5.16;36044.63
901;5;52;3;8150095;1;3.30;0.00;2.85;14443.21
901;5;52;3;8165765;1;0.00;0.00;0.42;11639.06
901;5;52;3;8196141;1;1.60;0.00;1.36;11901.32
901;5;52;3;8215186;3;2.88;0.00;3.10;28868.52
901;5;52;3;8233286;2;3.25;0.00;1.36;11901.32
901;5;52;3;8242205;9;13.18;2518409.43;9.51;84214.91
901;5;52;3;8243302;1;0.00;0.00;0.30;8332.51
901;5;52;3;8348182;1;0.00;0.00;0.42;11639.06
901;5;52;4;8005206;5;8.54;0.00;8.42;48450.74
901;5;52;4;8012918;5;7.85;1064483.51;6.97;64074.92
901;5;52;4;8019313;1;0.00;0.00;0.42;11639.06
901;5;52;4;8022145;1;0.00;0.00;0.42;11639.06
901;5;52;4;8030918;2;4.10;0.00;4.06;29319.73
901;5;52;4;8040505;11;9.00;840468.79;7.04;39928.57
901;5;52;4;8060676;1;0.00;0.00;0.30;8332.51
901;5;52;4;8093411;1;0.00;0.00;0.42;11639.06
901;5;52;4;8097616;1;0.00;0.00;0.30;8332.51
901;5;52;4;8112174;1;1.60;0.00;1.36;11901.32
901;5;52;4;8118675;4;0.14;276648.29;0.15;1190.16
901;5;52;4;8202177;2;1.65;0.00;0.30;8332.51
901;5;52;4;8225740;2;2.50;0.00;3.02;17733.65
901;5;52;4;8227751;6;4.42;1189478.10;4.51;47046.81
901;5;52;4;8237806;2;2.64;36148.74;3.02;17733.65
901;5;52;4;8240672;9;3.15;428970.72;4.20;33603.69
901;5;52;4;8250907;2;3.25;0.00;1.36;11901.32
901;5;52;4;8258675;4;8.67;899849.29;8.21;58440.19
901;5;52;4;8270045;2;3.40;0.00;3.26;28525.41
901;5;52;4;8303671;1;0.00;0.00;0.42;11639.06
901;5;52;4;8312157;3;5.61;0.00;3.91;33373.94
901;5;52;4;8348182;1;0.00;0.00;0.42;11639.06
901;5;53;2;7990003;9;5.98;335008.57;4.16;38959.74
901;5;53;2;7990285;7;7.91;148026.54;6.27;46901.89
901;5;53;2;7990379;9;14.52;400152.73;6.86;58759.78
901;5;53;2;7999027;5;9.27;0.00;5.13;29880.24
901;5;53;2;7999829;4;3.97;6682.42;3.91;24983.09
901;5;53;2;8003173;6;8.19;6682.42;4.96;29716.05
901;5;53;2;8004051;5;5.28;6682.42;3.11;25324.70
901;5;53;2;8010220;2;2.56;0.00;1.86;10915.62
901;5;53;2;8013083;2;0.00;0.00;0.00;0.00
901;5;53;2;8014658;2;0.00;0.00;0.00;0.00
901;5;53;2;8019674;3;3.96;0.00;2.77;24983.26
901;5;53;2;8022053;5;8.74;7769.19;4.66;31017.30
901;5;53;2;8022351;8;8.84;265928.11;7.27;58260.84
901;5;53;2;8028847;8;6.60;167010.07;4.21;36394.41
901;5;53;2;8031726;5;6.06;0.00;3.10;25878.76
901;5;53;2;8036785;3;1.51;0.00;1.17;10232.63
901;5;53;2;8043362;8;16.39;278123.56;4.57;36992.03
901;5;53;2;8047922;4;8.70;130110.93;6.06;45088.34
901;5;53;2;8049678;2;2.10;130110.93;2.61;24768.54
901;5;53;2;8051543;3;4.28;0.00;1.71;20462.51
901;5;53;2;8053386;14;8.95;581340.10;8.80;78746.61
901;5;53;2;8057983;6;6.64;137324.69;4.43;36248.18
901;5;53;2;8063395;2;3.15;0.00;2.18;19866.92
901;5;53;2;8063644;3;5.55;0.00;3.91;24983.09
901;5;53;2;8063880;3;5.61;0.00;4.39;26505.26
901;5;53;2;8067808;4;5.21;0.00;4.39;26505.26
901;5;53;2;8071185;7;12.41;171727.35;7.27;49242.00
901;5;53;2;8071968;4;2.98;145100.44;3.27;30149.60
901;5;53;2;8071969;4;4.00;157509.24;3.06;28704.15
901;5;53;2;8073070;15;13.96;841098.69;8.32;76472.90
901;5;53;2;8074058;8;7.09;473925.96;7.62;68513.93
901;5;53;2;8075135;7;3.79;166134.79;2.81;24115.26
901;5;53;2;8077609;1;0.00;0.00;0.13;3582.12
901;5;53;2;8080517;4;5.18;8483.98;3.62;26891.08
901;5;53;2;8083273;24;24.89;1364255.92;13.42;120096.87
901;5;53;2;8085652;5;8.06;0.00;3.35;17665.58
901;5;53;2;8093442;5;5.95;144190.92;3.83;30977.56
901;5;53;2;8094025;8;15.32;7574.46;5.72;32865.10
901;5;53;2;8099480;3;5.11;0.00;3.62;26891.08
901;5;53;2;8103552;5;3.08;155005.30;3.20;29884.88
901;5;53;2;8103651;12;9.81;568952.06;6.74;66578.26
901;5;53;2;8104159;6;9.46;0.00;4.94;33476.85
901;5;53;2;8104469;3;7.33;0.00;4.68;27256.50
901;5;53;2;8105331;10;11.18;169860.87;6.45;43727.25
901;5;53;2;8107184;12;9.30;566701.93;7.36;68251.25
901;5;53;2;8107620;3;7.33;0.00;4.68;27256.50
901;5;53;2;8110202;7;0.00;0.00;0.00;0.00
901;5;53;2;8117221;2;3.15;0.00;3.46;21047.48
901;5;53;2;8123082;8;7.24;320257.29;6.06;45088.34
901;5;53;2;8123566;4;5.21;0.00;3.11;25324.70
901;5;53;2;8125422;9;8.56;241164.46;5.69;47765.94
901;5;53;2;8127511;7;9.72;74922.22;5.41;35075.45
901;5;53;2;8128478;2;4.28;0.00;1.22;6209.02
901;5;53;2;8133725;19;11.47;1104072.18;8.43;83047.40
901;5;53;2;8134225;1;0.81;0.00;0.59;5116.34
901;5;53;2;8139849;2;0.00;0.00;0.00;0.00
901;5;53;2;8141946;5;8.09;8671.91;6.07;32314.43
901;5;53;2;8142162;2;4.37;0.00;2.73;14877.65
901;5;53;2;8146529;5;10.37;441163.48;3.38;29913.95
901;5;53;2;8148016;9;9.55;545724.31;6.30;46386.19
901;5;53;2;8150530;6;9.38;127153.39;5.68;31966.61
901;5;53;2;8151483;2;2.10;156408.80;2.61;24768.54
901;5;53;2;8155973;1;0.00;0.00;0.13;3582.12
901;5;53;2;8159753;7;12.36;505336.59;4.42;38383.73
901;5;53;2;8179702;5;8.29;196219.13;6.94;47307.40
901;5;53;2;8188533;7;3.72;241266.66;3.32;28966.83
901;5;53;2;8193755;3;3.55;176901.56;3.32;28966.83
901;5;53;2;8207264;3;0.00;0.00;0.00;0.00
901;5;53;2;8208861;6;2.54;231954.60;2.55;23852.58
901;5;53;2;8210051;4;5.85;186709.58;3.83;30977.56
901;5;53;2;8211142;4;4.07;218771.89;2.55;23852.58
901;5;53;2;8211614;3;2.40;176901.56;3.06;28704.15
901;5;53;2;8223388;10;16.23;715485.26;7.63;57893.34
901;5;53;2;8227301;1;0.00;0.00;0.13;3582.12
901;5;53;2;8242022;13;8.15;544097.14;6.27;46901.89
901;5;53;2;8242140;7;6.57;235054.72;5.05;44079.66
901;5;53;2;8246185;5;2.24;228981.84;2.61;24768.54
901;5;53;2;8247635;7;4.53;267827.58;3.02;25928.81
901;5;53;2;8249422;12;10.45;741667.08;7.62;68513.93
901;5;53;2;8255486;3;5.11;0.00;3.11;25324.70
901;5;53;2;8255952;9;7.92;285831.84;6.72;50891.61
901;5;53;2;8272433;16;16.20;743612.51;6.74;46596.96
901;5;53;2;8276432;5;8.09;13020.13;5.28;32527.12
901;5;53;2;8277265;9;16.73;823799.01;6.55;55432.23
901;5;53;2;8279129;21;16.33;391501.57;8.58;69099.43
901;5;53;2;8289571;5;8.73;208805.70;7.60;53110.67
901;5;53;2;8289930;9;12.21;876881.82;7.85;69091.80
901;5;53;2;8294217;15;11.89;1306249.70;9.39;82092.18
901;5;53;2;8297471;3;3.65;0.00;3.59;24629.60
901;5;53;2;8302112;19;19.24;1274929.39;9.21;108060.92
901;5;53;2;8304467;6;2.48;340236.96;2.61;29684.79
901;5;53;2;8314018;4;3.86;198219.35;1.76;25814.75
901;5;53;2;8322293;2;4.28;0.00;1.22;9311.71
901;5;53;2;8325513;11;15.40;340236.96;8.48;86922.94
901;5;53;2;8327141;14;10.68;789205.20;6.87;72509.51
901;5;53;2;8328790;7;8.87;0.00;4.74;47975.95
901;5;53;2;8329412;3;4.28;0.00;2.84;35525.88
901;5;53;2;8335362;7;2.64;349479.41;2.55;34776.67
901;5;53;2;8344111;11;11.99;366990.00;7.28;79219.79
901;5;53;2;8345516;5;2.24;283903.51;2.61;35764.82
901;5;53;2;8349231;2;4.37;0.00;1.82;17370.14
901;5;53;3;7999027;4;6.76;0.00;4.82;34761.87
901;5;53;3;8009701;2;4.00;255206.33;4.23;44738.20
901;5;53;3;8010220;4;3.85;240513.57;2.84;31764.66
901;5;53;3;8011393;1;0.00;0.00;0.41;11242.26
901;5;53;3;8015832;1;0.00;0.00;0.31;8464.77
901;5;53;3;8020750;4;4.00;330269.00;4.23;44738.20
901;5;53;3;8022053;1;0.00;0.00;0.26;7274.43
901;5;53;3;8043362;1;0.00;0.00;0.32;8729.31
901;5;53;3;8051543;4;7.96;0.00;8.07;45499.05
901;5;53;3;8053265;1;0.00;0.00;0.41;11242.26
901;5;53;3;8063880;1;0.00;0.00;0.32;8729.31
901;5;53;3;8076580;1;1.80;0.00;1.38;12090.27
901;5;53;3;8077609;5;6.04;317523.35;5.48;51197.62
901;5;53;3;8093442;1;0.00;0.00;0.32;8729.31
901;5;53;3;8093707;1;0.00;0.00;0.41;11242.26
901;5;53;3;8094025;1;0.00;0.00;0.00;0.00
901;5;53;3;8104319;4;6.26;0.00;5.81;39870.76
901;5;53;3;8128478;1;3.30;0.00;2.98;15130.97
901;5;53;3;8141946;3;6.21;0.00;5.34;38068.67
901;5;53;3;8146529;2;3.85;291190.59;3.46;39308.05
901;5;53;3;8148016;1;0.00;0.00;0.00;0.00
901;5;53;3;8150530;1;0.00;0.00;0.26;7274.43
901;5;53;3;8177229;6;11.84;367530.81;10.15;70164.14
901;5;53;3;8207264;1;0.00;0.00;0.00;0.00
901;5;53;3;8211142;2;0.00;0.00;0.00;0.00
901;5;53;3;8227301;3;11.21;374575.97;9.56;64666.03
901;5;53;3;8250757;5;4.58;444112.66;3.59;37757.47
901;5;53;3;8255486;8;7.92;521020.61;7.66;62343.94
901;5;53;3;8277265;1;3.30;0.00;2.98;15130.97
901;5;53;3;8289930;1;0.00;0.00;0.00;0.00
901;5;53;3;8329412;2;6.30;0.00;3.87;37392.00
901;5;53;3;8351230;1;1.80;0.00;1.84;24550.73
901;5;53;4;7981479;1;0.00;0.00;0.41;11242.26
901;5;53;4;7995611;1;0.00;0.00;0.41;11242.26
901;5;53;4;8001918;3;5.95;0.00;3.58;25893.97
901;5;53;4;8002712;2;3.80;0.00;4.05;21316.90
901;5;53;4;8004051;6;6.35;305405.29;5.96;45194.84
901;5;53;4;8013083;2;0.14;70976.77;0.13;991.79
901;5;53;4;8026937;2;6.30;264904.23;6.17;49309.13
901;5;53;4;8030032;2;1.80;52932.41;1.38;12090.27
901;5;53;4;8036785;4;4.43;251692.53;3.21;34976.11
901;5;53;4;8043362;4;0.00;0.00;0.00;0.00
901;5;53;4;8057983;3;2.88;0.00;3.03;27691.01
901;5;53;4;8071968;2;3.34;0.00;2.46;16184.09
901;5;53;4;8073070;1;1.80;0.00;1.84;16057.37
901;5;53;4;8080517;5;11.06;596409.14;5.38;47202.05
901;5;53;4;8083084;3;3.55;0.00;3.21;22886.20
901;5;53;4;8083273;2;2.18;0.00;1.97;17183.40
901;5;53;4;8085652;6;8.42;377055.45;5.38;45546.48
901;5;53;4;8094025;2;0.00;0.00;0.32;8729.31
901;5;53;4;8099480;2;0.00;0.00;0.26;7274.43
901;5;53;4;8099907;4;6.19;325565.45;6.25;56627.77
901;5;53;4;8104159;1;2.30;0.00;1.88;11083.50
901;5;53;4;8104469;1;1.60;0.00;1.43;12468.09
901;5;53;4;8107620;18;17.65;868313.86;11.01;87775.36
901;5;53;4;8109084;4;8.03;310971.12;6.51;51324.33
901;5;53;4;8117123;1;0.00;0.00;0.31;8464.77
901;5;53;4;8123140;1;1.80;0.00;1.84;16057.37
901;5;53;4;8123566;2;5.80;0.00;6.10;32787.06
901;5;53;4;8134225;5;10.15;0.00;10.09;57388.62
901;5;53;4;8139849;4;8.49;346727.23;8.19;61198.70
901;5;53;4;8142162;2;5.10;0.00;3.87;24699.40
901;5;53;4;8155973;5;7.85;649291.57;6.96;64074.68
901;5;53;4;8159753;2;3.30;0.00;3.39;26373.23
901;5;53;4;8188533;1;0.00;0.00;0.00;0.00
901;5;53;4;8223388;1;0.00;0.00;0.32;8729.31
901;5;53;4;8255752;2;4.69;0.00;4.93;29018.62
901;5;53;4;8276432;1;1.60;0.00;1.43;12468.09
901;5;53;4;8288997;1;2.50;0.00;2.19;12897.17
901;5;53;4;8289930;1;0.00;0.00;0.00;0.00
901;5;53;4;8317006;1;0.00;0.00;0.41;11242.26
901;5;53;4;8322064;2;5.80;0.00;6.10;49421.59
901;5;53;4;8322293;1;3.30;0.00;2.98;22691.83
901;5;53;4;8349231;12;12.62;1458443.93;9.18;111014.87
901;5;54;2;7980114;11;10.73;388435.17;8.32;64589.49
901;5;54;2;7992806;13;8.03;485335.21;7.29;66774.72
901;5;54;2;7995686;1;0.00;0.00;0.00;0.00
901;5;54;2;8001059;16;22.42;272401.19;16.38;98140.73
901;5;54;2;8014340;2;2.56;0.00;1.86;10915.62
901;5;54;2;8015743;15;12.76;560135.97;10.78;87203.45
901;5;54;2;8022030;12;14.56;588286.95;8.73;76860.57
901;5;54;2;8024172;13;10.32;71141.80;7.46;55724.21
901;5;54;2;8026102;7;7.78;223606.10;5.93;42453.45
901;5;54;2;8033407;11;15.15;377382.21;13.56;103380.03
901;5;54;2;8044265;12;15.48;231874.90;10.27;63469.18
901;5;54;2;8047208;11;15.68;382675.27;5.88;50323.58
901;5;54;2;8049726;4;5.48;0.00;4.30;24524.06
901;5;54;2;8050177;4;9.23;0.00;4.21;28393.56
901;5;54;2;8051849;4;3.68;0.00;2.45;12418.10
901;5;54;2;8053538;6;3.83;164059.51;2.81;24115.26
901;5;54;2;8068772;4;6.93;0.00;4.21;28393.56
901;5;54;2;8074371;20;12.69;773923.71;10.78;87203.45
901;5;54;2;8076633;20;13.54;757115.15;10.98;88974.05
901;5;54;2;8078982;3;8.85;244847.59;2.78;22357.79
901;5;54;2;8084450;21;14.60;722513.16;9.54;85414.66
901;5;54;2;8090135;12;11.23;385274.66;9.71;72048.02
901;5;54;2;8096546;5;10.42;379189.62;4.88;42274.76
901;5;54;2;8100544;2;2.10;134792.94;2.10;19916.97
901;5;54;2;8114680;9;6.36;448141.52;6.07;54044.35
901;5;54;2;8119642;4;2.24;154042.56;2.10;19916.97
901;5;54;2;8126546;5;6.61;259052.22;3.49;29724.58
901;5;54;2;8144603;3;3.22;10250.40;1.76;15975.46
901;5;54;2;8150199;23;17.79;1382066.93;10.31;94916.38
901;5;54;2;8153407;9;7.51;125748.15;5.59;41439.04
901;5;54;2;8167954;9;12.01;133293.08;8.40;53307.80
901;5;54;2;8181479;7;8.84;10865.44;4.66;31017.30
901;5;54;2;8185155;11;9.55;408927.02;8.29;56861.94
901;5;54;2;8193930;15;9.65;850117.07;8.49;82769.02
901;5;54;2;8198718;4;2.47;188494.98;2.55;23852.58
901;5;54;2;8214661;4;5.12;11593.42;2.21;19911.07
901;5;54;2;8230389;24;17.53;1275963.20;12.34;95299.71
901;5;54;2;8233692;23;23.60;934843.49;11.70;97324.68
901;5;54;2;8260141;7;5.94;366302.59;6.66;44714.93
901;5;54;2;8273747;7;4.05;433684.30;4.52;41043.44
901;5;54;2;8277536;7;4.50;293309.35;3.02;25928.81
901;5;54;2;8278857;4;8.95;449072.28;2.27;19359.15
901;5;54;2;8280840;10;15.15;293309.35;11.20;69321.32
901;5;54;2;8284296;3;2.17;224195.71;2.10;19916.97
901;5;54;2;8311064;21;14.79;1454645.60;11.09;124607.75
901;5;54;2;8311743;5;6.14;214386.98;5.90;55199.15
901;5;54;2;8345673;6;3.22;17485.16;1.76;25814.75
901;5;54;2;8348498;4;6.83;240934.53;4.21;44438.11
901;5;54;2;8350711;4;2.17;293678.06;2.10;28759.34
901;5;54;3;7975912;1;1.80;0.00;1.38;12090.27
901;5;54;3;8001059;1;0.80;0.00;0.53;8888.60
901;5;54;3;8015743;2;0.20;0.00;0.26;7274.43
901;5;54;3;8029457;1;0.00;0.00;0.31;8464.77
901;5;54;3;8050177;1;2.30;0.00;1.88;11083.50
901;5;54;3;8051849;3;5.14;0.00;3.84;28274.36
901;5;54;3;8068772;2;4.10;0.00;3.26;23173.77
901;5;54;3;8126546;1;0.00;0.00;0.31;8464.77
901;5;54;3;8130254;2;4.69;0.00;3.12;18338.18
901;5;54;3;8181479;5;9.58;693384.06;6.07;53997.29
901;5;54;3;8185024;1;1.80;0.00;1.38;12090.27
901;5;54;3;8187115;1;1.80;0.00;1.38;12090.27
901;5;54;3;8193930;2;0.00;0.00;0.00;0.00
901;5;54;3;8208249;4;7.42;0.00;4.94;32417.87
901;5;54;3;8230389;1;0.00;0.00;0.26;7274.43
901;5;54;3;8233692;2;2.60;0.00;1.80;20733.13
901;5;54;3;8254853;1;0.00;0.00;0.00;0.00
901;5;54;3;8311064;1;0.00;0.00;0.26;7274.43
901;5;54;3;8345673;1;0.00;0.00;0.00;0.00
901;5;54;3;8348498;5;7.85;1120150.81;5.64;70341.39
901;5;54;4;7976937;1;0.00;0.00;0.31;8464.77
901;5;54;4;7995686;4;0.21;68378.39;0.46;9846.20
901;5;54;4;7998714;1;0.00;0.00;0.31;8464.77
901;5;54;4;8001059;32;22.59;1209306.19;12.82;113175.05
901;5;54;4;8014340;2;4.10;0.00;3.38;23287.24
901;5;54;4;8022030;1;2.30;0.00;1.88;11083.50
901;5;54;4;8029457;1;0.00;0.00;0.31;8464.77
901;5;54;4;8033407;1;0.58;0.00;0.52;4526.00
901;5;54;4;8042699;1;1.80;0.00;1.38;12090.27
901;5;54;4;8047208;1;0.00;0.00;0.26;7274.43
901;5;54;4;8074945;1;0.00;0.00;0.31;8464.77
901;5;54;4;8078982;3;3.85;264277.01;2.84;31764.66
901;5;54;4;8096546;5;12.08;254342.51;6.79;46788.54
901;5;54;4;8126546;10;14.18;1349113.73;10.39;89390.72
901;5;54;4;8150199;1;1.60;0.00;1.19;10390.07
901;5;54;4;8181479;1;0.00;0.00;0.00;0.00
901;5;54;4;8185024;1;1.80;0.00;1.38;12090.27
901;5;54;4;8193728;2;2.50;0.00;2.45;20171.60
901;5;54;4;8196322;5;6.64;580936.61;4.88;43952.41
901;5;54;4;8227403;1;1.80;0.00;1.38;12090.27
901;5;54;4;8230389;1;0.00;0.00;0.26;7274.43
901;5;54;4;8233692;1;1.80;0.00;1.38;12090.27
901;5;54;4;8254853;1;0.00;0.00;0.31;8464.77
901;5;54;4;8278857;4;6.18;344526.42;3.77;37205.67
901;5;54;4;8311064;1;0.00;0.00;0.26;7274.43
901;5;55;2;7982539;1;0.81;0.00;1.17;10232.63
901;5;55;2;7990379;9;14.52;400152.73;6.86;58759.78
901;5;55;2;8006782;3;2.66;0.00;1.86;10915.62
901;5;55;2;8007296;4;6.95;0.00;4.07;29514.82
901;5;55;2;8009485;2;3.68;89001.26;2.45;12418.10
901;5;55;2;8010220;2;2.56;0.00;1.86;10915.62
901;5;55;2;8016439;12;9.91;387012.36;6.42;51922.18
901;5;55;2;8021978;1;0.00;0.00;0.26;7164.18
901;5;55;2;8022053;5;8.74;7769.19;4.66;31017.30
901;5;55;2;8023662;2;0.60;0.00;0.26;7164.18
901;5;55;2;8028847;8;6.60;167010.07;4.21;36394.41
901;5;55;2;8036785;3;1.51;0.00;1.17;10232.63
901;5;55;2;8071968;4;2.98;145100.44;3.27;30149.60
901;5;55;2;8075135;7;3.79;166134.79;2.81;24115.26
901;5;55;2;8080517;4;5.18;8483.98;3.62;26891.08
901;5;55;2;8085652;5;8.06;0.00;3.35;17665.58
901;5;55;2;8094141;4;3.65;143507.87;1.76;15975.46
901;5;55;2;8099480;3;5.11;0.00;3.62;26891.08
901;5;55;2;8100806;12;10.35;511950.17;6.82;70575.67
901;5;55;2;8104159;6;9.46;0.00;4.94;33476.85
901;5;55;2;8105331;10;11.18;169860.87;6.45;43727.25
901;5;55;2;8125422;9;8.56;241164.46;5.69;47765.94
901;5;55;2;8127511;7;9.72;74922.22;5.41;35075.45
901;5;55;2;8140620;2;0.00;168265.86;0.26;7164.18
901;5;55;2;8142162;2;4.37;0.00;2.73;14877.65
901;5;55;2;8148016;9;9.55;545724.31;6.30;46386.19
901;5;55;2;8150530;6;9.38;127153.39;5.68;31966.61
901;5;55;2;8191734;8;10.39;378665.92;5.51;31802.42
901;5;55;2;8192787;9;8.66;510154.59;5.05;46387.32
901;5;55;2;8195972;19;13.25;709106.33;6.84;51101.50
901;5;55;2;8208861;6;2.54;231954.60;2.55;23852.58
901;5;55;2;8211142;4;4.07;218771.89;2.55;23852.58
901;5;55;2;8232298;1;0.00;0.00;0.26;7164.18
901;5;55;2;8247635;7;4.53;267827.58;3.02;25928.81
901;5;55;2;8272433;16;16.20;743612.51;6.74;46596.96
901;5;55;2;8295752;3;3.96;0.00;2.93;26208.09
901;5;55;2;8298805;6;8.49;267605.28;5.79;43742.82
901;5;55;2;8303757;3;2.56;239910.11;1.86;16576.06
901;5;55;2;8314018;4;3.86;198219.35;1.76;25814.75
901;5;55;2;8328361;23;16.14;1909846.91;10.64;130017.80
901;5;55;2;8329412;3;4.28;0.00;2.84;35525.88
901;5;55;2;8335362;7;2.64;349479.41;2.55;34776.67
901;5;55;3;8006782;5;13.43;730548.02;7.26;62395.42
901;5;55;3;8007296;4;9.72;0.00;6.28;34622.74
901;5;55;3;8009485;4;5.10;120061.87;4.02;25889.56
901;5;55;3;8010220;4;3.85;240513.57;2.84;31764.66
901;5;55;3;8015832;1;0.00;0.00;0.31;8464.77
901;5;55;3;8022053;1;0.00;0.00;0.26;7274.43
901;5;55;3;8023662;2;5.65;232914.41;3.91;35390.16
901;5;55;3;8076580;1;1.80;0.00;1.38;12090.27
901;5;55;3;8148016;1;0.00;0.00;0.00;0.00
901;5;55;3;8150530;1;0.00;0.00;0.26;7274.43
901;5;55;3;8173947;11;11.72;927614.99;6.24;56340.02
901;5;55;3;8191734;1;0.00;0.00;0.26;7274.43
901;5;55;3;8211142;2;0.00;0.00;0.00;0.00
901;5;55;3;8232298;2;7.85;703918.38;5.49;50571.48
901;5;55;3;8250757;5;4.58;444112.66;3.59;37757.47
901;5;55;3;8272327;4;3.55;177883.86;3.21;22886.20
901;5;55;3;8328361;2;0.00;0.00;0.57;15739.20
901;5;55;3;8329412;2;6.30;0.00;3.87;37392.00
901;5;55;4;7982539;4;6.23;233152.15;4.45;40105.47
901;5;55;4;8001918;3;5.95;0.00;3.58;25893.97
901;5;55;4;8021978;3;4.68;0.00;3.92;28002.55
901;5;55;4;8030032;2;1.80;52932.41;1.38;12090.27
901;5;55;4;8036785;4;4.43;251692.53;3.21;34976.11
901;5;55;4;8071968;2;3.34;0.00;2.46;16184.09
901;5;55;4;8080517;5;11.06;596409.14;5.38;47202.05
901;5;55;4;8083084;3;3.55;0.00;3.21;22886.20
901;5;55;4;8085652;6;8.42;377055.45;5.38;45546.48
901;5;55;4;8099480;2;0.00;0.00;0.26;7274.43
901;5;55;4;8104159;1;2.30;0.00;1.88;11083.50
901;5;55;4;8117123;1;0.00;0.00;0.31;8464.77
901;5;55;4;8140620;4;7.96;0.00;6.38;35986.58
901;5;55;4;8142162;2;5.10;0.00;3.87;24699.40
901;5;55;4;8160970;1;0.00;0.00;0.31;8464.77
901;5;55;4;8288997;1;2.50;0.00;2.19;12897.17
901;5;55;4;8295752;1;0.00;0.00;0.26;7274.43
901;5;55;4;8303757;4;3.16;175793.96;3.30;39475.98
901;5;56;2;7981374;7;6.11;253497.61;4.99;43119.67
901;5;56;2;7981742;4;7.62;212198.16;5.06;35333.71
901;5;56;2;7987157;1;0.00;0.00;0.26;7164.18
901;5;56;2;8035525;3;4.38;0.00;2.45;12418.10
901;5;56;2;8038286;11;10.52;396774.18;7.33;53263.95
901;5;56;2;8038405;6;9.44;247211.75;5.34;43818.59
901;5;56;2;8039511;2;3.15;0.00;1.76;15975.46
901;5;56;2;8047250;10;7.27;266581.35;5.06;38418.68
901;5;56;2;8053133;4;7.40;0.00;6.35;39198.57
901;5;56;2;8066853;11;9.94;157832.40;8.69;59663.83
901;5;56;2;8073880;7;8.93;0.00;5.64;39888.17
901;5;56;2;8074661;13;10.28;612194.64;6.49;44965.92
901;5;56;2;8076545;8;8.13;367710.33;6.77;52446.36
901;5;56;2;8093480;14;9.13;513211.98;7.47;64854.85
901;5;56;2;8099349;10;8.30;455869.55;6.34;44605.57
901;5;56;2;8105008;3;5.11;0.00;3.62;26891.08
901;5;56;2;8190195;8;5.20;627763.16;2.73;25426.83
901;5;56;2;8190937;6;7.27;8657.48;5.46;38313.92
901;5;56;2;8209546;24;15.27;1366470.03;11.97;93976.55
901;5;56;2;8224651;12;7.82;701430.73;7.72;63146.42
901;5;56;2;8252151;8;8.20;238300.35;6.04;62617.65
901;5;56;2;8266846;11;7.62;924072.53;7.58;69832.66
901;5;56;2;8274355;21;10.84;1416352.49;9.40;85837.47
901;5;56;2;8281037;1;1.96;0.00;1.86;10915.62
901;5;56;2;8282071;1;0.60;0.00;0.00;0.00
901;5;56;2;8295500;11;0.00;0.00;0.00;0.00
901;5;56;2;8298063;7;6.14;449094.89;3.14;26049.86
901;5;56;2;8310829;10;14.76;458995.33;8.04;90376.55
901;5;56;2;8321573;14;7.23;1069436.62;6.22;78015.48
901;5;56;2;8325422;1;0.00;0.00;0.26;7164.18
901;5;56;3;8009476;1;1.80;0.00;1.38;12090.27
901;5;56;3;8035525;3;7.99;0.00;5.61;30947.31
901;5;56;3;8093480;1;0.00;0.00;0.26;7274.43
901;5;56;3;8105008;2;3.79;0.00;2.12;15831.08
901;5;56;3;8132635;2;3.50;0.00;3.15;21946.85
