SEG;COD_CLASE;COD_MARCA;COD_MODELO;COD_PARTE;DESC_ELEM;PRECIO_MEAN;FECHA;VIEJO
0;901;2;39;4;MANIJA;43516.17;2024-07-01;False
0;901;2;39;4;PUERTA_DEL;1077224.82;2024-07-01;False
0;901;2;39;4;ZOCALO;731348.76;2024-07-01;False
0;901;2;40;1;CAPOT;61886.77;2024-06-12;True
0;901;2;40;1;CAPOT;473335.21;2024-07-01;False
0;901;2;40;1;FARO;15637.27;2024-06-12;True
0;901;2;40;1;FARO;296625.24;2024-07-01;False
0;901;2;40;1;PARAGOLPE;25206.79;2024-06-12;True
0;901;2;40;1;PARAGOLPE;86966.48;2024-07-01;False
0;901;2;40;1;RADIADOR;5792.35;2024-06-12;True
0;901;2;40;1;RADIADOR;139835.82;2024-07-01;False
0;901;2;40;2;BAUL;146090.61;2024-06-12;True
0;901;2;40;2;BAUL;420811.47;2024-07-01;False
0;901;2;40;2;GUARDABARRO;171336.49;2024-07-01;False
0;901;2;40;2;PANELCOLA;98195.28;2024-06-12;True
0;901;2;40;2;PANELCOLA;80235.55;2024-07-01;False
0;901;2;40;2;PARAGOLPE;25304.27;2024-06-12;True
0;901;2;40;2;PARAGOLPE;228803.44;2024-07-01;False
0;901;2;40;3;CRISTAL_DEL;184794.72;2024-07-01;False
0;901;2;40;3;CRISTAL_TRA;143321.67;2024-07-01;False
0;901;2;40;3;MANIJA;1969.48;2024-06-12;True
0;901;2;40;3;MANIJA;7890.01;2024-07-01;False
0;901;2;40;3;MOLDURA;10801.85;2024-07-01;False
0;901;2;40;3;PANELCOLA;60819.89;2024-07-01;False
0;901;2;40;3;PUERTA_DEL;316473.09;2024-07-01;False
0;901;2;40;3;PUERTA_TRA;539444.33;2024-07-01;False
0;901;2;40;3;ZOCALO;1305312.63;2024-07-01;False
0;901;2;40;4;CRISTAL_DEL;184794.72;2024-07-01;False
0;901;2;40;4;CRISTAL_TRA;167686.35;2024-07-01;False
0;901;2;40;4;MANIJA;1946.17;2024-06-12;True
0;901;2;40;4;MANIJA;43516.17;2024-07-01;False
0;901;2;40;4;PANELCOLA;348804.76;2024-07-01;False
0;901;2;40;4;PUERTA_DEL;316473.09;2024-07-01;False
0;901;2;40;4;PUERTA_TRA;110002.63;2024-06-12;True
0;901;2;40;4;PUERTA_TRA;470057.91;2024-07-01;False
0;901;2;40;4;ZOCALO;633581.41;2024-07-01;False
0;901;2;41;1;CAPOT;51374.55;2024-06-12;True
0;901;2;41;1;CAPOT;473335.21;2024-07-01;False
0;901;2;41;1;FARO;10228.07;2024-06-12;True
0;901;2;41;1;FARO;296625.24;2024-07-01;False
0;901;2;41;1;PARAGOLPE;12454.55;2024-06-12;True
0;901;2;41;1;PARAGOLPE;86966.48;2024-07-01;False
0;901;2;41;1;RADIADOR;3694.87;2024-06-12;True
0;901;2;41;1;RADIADOR;225372.11;2024-07-01;False
0;901;2;41;2;GUARDABARRO;348313.28;2024-07-01;False
0;901;2;41;2;LUNETA;436432.75;2024-07-01;False
0;901;2;41;2;PANELCOLA;62482.63;2024-06-12;True
0;901;2;41;2;PANELCOLA;664823.80;2024-07-01;False
0;901;2;41;2;PORTON;79689.56;2024-06-12;True
0;901;2;41;2;PORTON;396505.34;2024-07-01;False
0;901;2;41;3;CRISTAL_DEL;184794.72;2024-07-01;False
0;901;2;41;3;CRISTAL_TRA;167686.35;2024-07-01;False
0;901;2;41;3;MANIJA;2802.29;2024-06-12;True
0;901;2;41;3;MANIJA;43516.17;2024-07-01;False
0;901;2;41;3;MOLDURA;7265.13;2024-06-12;True
0;901;2;41;3;MOLDURA;10801.85;2024-07-01;False
0;901;2;41;3;PANELCOLA;36460.51;2024-06-12;True
0;901;2;41;3;PANELCOLA;60819.89;2024-07-01;False
0;901;2;41;3;PUERTA_TRA;187812.64;2024-06-12;True
0;901;2;41;3;PUERTA_TRA;539444.33;2024-07-01;False
0;901;2;41;3;ZOCALO;1305312.63;2024-07-01;False
0;901;2;41;4;CRISTAL_DEL;184794.72;2024-07-01;False
0;901;2;41;4;CRISTAL_TRA;167686.35;2024-07-01;False
0;901;2;41;4;MANIJA;2023.94;2024-06-12;True
0;901;2;41;4;MANIJA;43516.17;2024-07-01;False
0;901;2;41;4;PANELCOLA;65884.11;2024-06-12;True
0;901;2;41;4;PANELCOLA;348804.76;2024-07-01;False
0;901;2;41;4;PUERTA_DEL;13232.81;2024-06-12;True
0;901;2;41;4;PUERTA_DEL;100446.40;2024-07-01;False
0;901;2;41;4;PUERTA_TRA;470057.91;2024-07-01;False
0;901;2;41;4;ZOCALO;633581.41;2024-07-01;False
0;901;2;42;1;CAPOT;234050.44;2024-07-01;False
0;901;2;42;1;FARO;88193.17;2024-06-12;True
0;901;2;42;1;FARO;452985.14;2024-07-01;False
0;901;2;42;1;GUARDABARRO;42210.82;2024-07-01;False
0;901;2;42;1;PARAGOLPE;53709.81;2024-06-12;True
0;901;2;42;1;PARAGOLPE;105300.78;2024-07-01;False
0;901;2;42;1;RADIADOR;14011.28;2024-06-12;True
0;901;2;42;1;RADIADOR;31821.82;2024-07-01;False
0;901;2;42;2;FARO;18372.23;2024-06-12;True
0;901;2;42;2;FARO;9388.13;2024-07-01;False
0;901;2;42;2;GUARDABARRO;218332.38;2024-07-01;False
0;901;2;42;2;MOLDURA;73578.45;2024-07-01;False
0;901;2;42;2;PARAGOLPE;24179.53;2024-07-01;False
0;901;2;42;2;PORTON;621293.17;2024-07-01;False
0;901;2;42;3;CRISTAL_DEL;7457.19;2024-07-01;False
0;901;2;42;3;CRISTAL_TRA;25409.31;2024-07-01;False
0;901;2;42;3;ESPEJO;33185.50;2024-07-01;False
0;901;2;42;3;MOLDURA;7472.53;2024-06-12;True
0;901;2;42;3;MOLDURA;5323.94;2024-07-01;False
0;901;2;42;3;PUERTA_DEL;374674.02;2024-07-01;False
0;901;2;42;3;PUERTA_TRA;7472.53;2024-06-12;True
0;901;2;42;3;PUERTA_TRA;130272.37;2024-07-01;False
0;901;2;42;3;ZOCALO;267229.50;2024-07-01;False
0;901;2;42;4;CRISTAL_DEL;7397.78;2024-07-01;False
0;901;2;42;4;CRISTAL_TRA;8645.27;2024-07-01;False
0;901;2;42;4;ESPEJO;42120.93;2024-07-01;False
0;901;2;42;4;MANIJA;43516.17;2024-07-01;False
0;901;2;42;4;PUERTA_DEL;37386.16;2024-07-01;False
0;901;2;42;4;PUERTA_TRA;124285.87;2024-07-01;False
0;901;2;43;1;CAPOT;38686.79;2024-06-12;True
0;901;2;43;1;CAPOT;200199.35;2024-07-01;False
0;901;2;43;1;FARO;40181.22;2024-06-12;True
0;901;2;43;1;FARO;309921.11;2024-07-01;False
0;901;2;43;1;GUARDABARRO;27259.88;2024-06-12;True
0;901;2;43;1;GUARDABARRO;167142.44;2024-07-01;False
0;901;2;43;1;PARAGOLPE;31509.92;2024-06-12;True
0;901;2;43;1;PARAGOLPE;341373.13;2024-07-01;False
0;901;2;43;1;RADIADOR;212107.53;2024-07-01;False
0;901;2;43;2;BAUL;379924.50;2024-07-01;False
0;901;2;43;2;FARO;48687.95;2024-06-12;True
0;901;2;43;2;FARO;155950.05;2024-07-01;False
0;901;2;43;2;GUARDABARRO;99120.98;2024-06-12;True
0;901;2;43;2;GUARDABARRO;299687.75;2024-07-01;False
0;901;2;43;2;LUNETA;212415.34;2024-07-01;False
0;901;2;43;2;PANELCOLA;95472.65;2024-07-01;False
0;901;2;43;2;PARAGOLPE;29844.13;2024-06-12;True
0;901;2;43;2;PARAGOLPE;601968.03;2024-07-01;False
0;901;2;43;3;CRISTAL_DEL;88325.63;2024-07-01;False
0;901;2;43;3;CRISTAL_TRA;10575.50;2024-07-01;False
0;901;2;43;3;ESPEJO;9823.44;2024-06-12;True
0;901;2;43;3;ESPEJO;320137.37;2024-07-01;False
0;901;2;43;3;MANIJA;2335.36;2024-06-12;True
0;901;2;43;3;MANIJA;7890.01;2024-07-01;False
0;901;2;43;3;MOLDURA;2584.37;2024-06-12;True
0;901;2;43;3;MOLDURA;328861.77;2024-07-01;False
0;901;2;43;3;PUERTA_DEL;980456.29;2024-07-01;False
0;901;2;43;3;PUERTA_TRA;1423673.52;2024-07-01;False
0;901;2;43;3;ZOCALO;95621.15;2024-07-01;False
0;901;2;43;4;CRISTAL_DEL;37016.73;2024-07-01;False
0;901;2;43;4;CRISTAL_TRA;11375.72;2024-07-01;False
0;901;2;43;4;ESPEJO;13824.36;2024-06-12;True
0;901;2;43;4;ESPEJO;265859.05;2024-07-01;False
0;901;2;43;4;MANIJA;43516.17;2024-07-01;False
0;901;2;43;4;PUERTA_DEL;357245.17;2024-06-12;True
0;901;2;43;4;PUERTA_DEL;980456.29;2024-07-01;False
0;901;2;43;4;PUERTA_TRA;523127.63;2024-07-01;False
0;901;2;43;4;ZOCALO;666826.38;2024-07-01;False
0;901;2;44;1;CAPOT;324363.79;2024-07-01;False
0;901;2;44;1;FARO;133138.61;2024-07-01;False
0;901;2;44;1;GUARDABARRO;150402.56;2024-07-01;False
0;901;2;44;1;PARAGOLPE;191837.84;2024-07-01;False
0;901;2;44;1;SPOILER;16875.78;2024-06-12;True
0;901;2;44;1;SPOILER;215598.89;2024-07-01;False
0;901;2;44;2;FARO;248641.94;2024-07-01;False
0;901;2;44;2;GUARDABARRO;525956.42;2024-07-01;False
0;901;2;44;2;LUNETA;232839.78;2024-07-01;False
0;901;2;44;2;PANELCOLA;1096029.53;2024-07-01;False
0;901;2;44;2;PARAGOLPE;273335.16;2024-07-01;False
0;901;2;44;2;PORTON;208357.31;2024-06-12;True
0;901;2;44;2;PORTON;323194.21;2024-07-01;False
0;901;2;44;3;CRISTAL_DEL;32985.53;2024-07-01;False
0;901;2;44;3;CRISTAL_TRA;504020.60;2024-07-01;False
0;901;2;44;3;ESPEJO;19366.85;2024-06-12;True
0;901;2;44;3;ESPEJO;417557.31;2024-07-01;False
0;901;2;44;3;MANIJA;1328.17;2024-07-01;False
0;901;2;44;3;MOLDURA;8266.21;2024-06-12;True
0;901;2;44;3;MOLDURA;209814.05;2024-07-01;False
0;901;2;44;3;PUERTA_DEL;572594.92;2024-07-01;False
0;901;2;44;3;PUERTA_TRA;339065.52;2024-06-12;True
0;901;2;44;3;PUERTA_TRA;460197.36;2024-07-01;False
0;901;2;44;3;ZOCALO;108512.16;2024-06-12;True
0;901;2;44;3;ZOCALO;1546444.72;2024-07-01;False
0;901;2;44;4;CRISTAL_DEL;20859.92;2024-07-01;False
0;901;2;44;4;CRISTAL_TRA;240311.92;2024-07-01;False
0;901;2;44;4;ESPEJO;15256.83;2024-06-12;True
0;901;2;44;4;ESPEJO;412834.95;2024-07-01;False
0;901;2;44;4;MANIJA;9807.86;2024-06-12;True
0;901;2;44;4;MANIJA;1328.17;2024-07-01;False
0;901;2;44;4;PUERTA_DEL;329664.42;2024-06-12;True
0;901;2;44;4;PUERTA_DEL;572594.92;2024-07-01;False
0;901;2;44;4;PUERTA_TRA;127775.79;2024-06-12;True
0;901;2;44;4;PUERTA_TRA;711925.30;2024-07-01;False
0;901;2;44;4;ZOCALO;109258.69;2024-06-12;True
0;901;2;44;4;ZOCALO;852925.80;2024-07-01;False
0;901;2;45;1;CAPOT;76283.64;2024-06-12;True
0;901;2;45;1;CAPOT;512684.12;2024-07-01;False
0;901;2;45;1;FARO;41099.76;2024-06-12;True
0;901;2;45;1;FARO;386653.51;2024-07-01;False
0;901;2;45;1;GUARDABARRO;27166.35;2024-06-12;True
0;901;2;45;1;GUARDABARRO;113510.62;2024-07-01;False
0;901;2;45;1;PARAGOLPE;36000.09;2024-06-12;True
0;901;2;45;1;PARAGOLPE;212950.34;2024-07-01;False
0;901;2;45;1;RADIADOR;10275.03;2024-06-12;True
0;901;2;45;1;RADIADOR;46880.03;2024-07-01;False
0;901;2;45;2;BAUL;687911.91;2024-07-01;False
0;901;2;45;2;FARO;34249.78;2024-06-12;True
0;901;2;45;2;FARO;364167.56;2024-07-01;False
0;901;2;45;2;GUARDABARRO;330332.65;2024-06-12;True
0;901;2;45;2;GUARDABARRO;1036092.13;2024-07-01;False
0;901;2;45;2;LUNETA;221811.05;2024-07-01;False
0;901;2;45;2;PANELCOLA;85527.95;2024-06-12;True
0;901;2;45;2;PANELCOLA;811135.99;2024-07-01;False
0;901;2;45;2;PARAGOLPE;24130.48;2024-06-12;True
0;901;2;45;2;PARAGOLPE;422295.90;2024-07-01;False
0;901;2;45;3;CRISTAL_DEL;33393.68;2024-06-12;True
0;901;2;45;3;CRISTAL_DEL;147739.29;2024-07-01;False
0;901;2;45;3;CRISTAL_TRA;143321.67;2024-07-01;False
0;901;2;45;3;ESPEJO;244999.03;2024-07-01;False
0;901;2;45;3;MANIJA;2335.36;2024-06-12;True
0;901;2;45;3;MANIJA;1328.17;2024-07-01;False
0;901;2;45;3;MOLDURA;27253.66;2024-07-01;False
0;901;2;45;3;PUERTA_DEL;224363.21;2024-06-12;True
0;901;2;45;3;PUERTA_DEL;603461.83;2024-07-01;False
0;901;2;45;3;PUERTA_TRA;225274.58;2024-06-12;True
0;901;2;45;3;PUERTA_TRA;730506.40;2024-07-01;False
0;901;2;45;3;ZOCALO;31269.81;2024-07-01;False
0;901;2;45;4;CRISTAL_DEL;35450.21;2024-07-01;False
0;901;2;45;4;CRISTAL_TRA;167686.35;2024-07-01;False
0;901;2;45;4;ESPEJO;49534.71;2024-06-12;True
0;901;2;45;4;ESPEJO;365074.79;2024-07-01;False
0;901;2;45;4;MANIJA;1556.86;2024-06-12;True
0;901;2;45;4;MANIJA;1328.17;2024-07-01;False
0;901;2;45;4;PUERTA_DEL;301716.61;2024-06-12;True
0;901;2;45;4;PUERTA_DEL;463234.50;2024-07-01;False
0;901;2;45;4;PUERTA_TRA;730506.26;2024-07-01;False
0;901;2;45;4;ZOCALO;260487.52;2024-06-12;True
0;901;2;45;4;ZOCALO;154073.57;2024-07-01;False
0;901;2;47;1;CAPOT;707079.51;2024-07-01;False
0;901;2;47;1;FARO;925877.75;2024-07-01;False
0;901;2;47;1;GUARDABARRO;375086.74;2024-07-01;False
0;901;2;47;1;PARAGOLPE;409524.93;2024-07-01;False
0;901;2;47;1;RADIADOR;175059.81;2024-07-01;False
0;901;2;47;1;SPOILER;258476.66;2024-07-01;False
0;901;2;47;2;FARO;530447.22;2024-07-01;False
0;901;2;47;2;GUARDABARRO;1250471.69;2024-07-01;False
0;901;2;47;2;LUNETA;235299.79;2024-07-01;False
0;901;2;47;2;PANELCOLA;1378413.45;2024-07-01;False
0;901;2;47;2;PARAGOLPE;710474.78;2024-07-01;False
0;901;2;47;2;PORTON;567011.61;2024-07-01;False
0;901;2;47;3;CRISTAL_DEL;75156.13;2024-07-01;False
0;901;2;47;3;CRISTAL_TRA;253504.39;2024-07-01;False
0;901;2;47;3;ESPEJO;652257.96;2024-07-01;False
0;901;2;47;3;MANIJA;655530.31;2024-07-01;False
0;901;2;47;3;PUERTA_DEL;994717.88;2024-07-01;False
0;901;2;47;3;PUERTA_TRA;890049.14;2024-07-01;False
0;901;2;47;3;ZOCALO;2439290.26;2024-07-01;False
0;901;2;47;4;CRISTAL_DEL;8320.96;2024-07-01;False
0;901;2;47;4;CRISTAL_TRA;717886.15;2024-07-01;False
0;901;2;47;4;ESPEJO;665172.92;2024-07-01;False
0;901;2;47;4;MANIJA;655530.31;2024-07-01;False
0;901;2;47;4;PUERTA_DEL;994717.88;2024-07-01;False
0;901;2;47;4;PUERTA_TRA;1201367.67;2024-07-01;False
0;901;2;47;4;ZOCALO;1284793.48;2024-07-01;False
0;901;2;49;1;CAPOT;315397.44;2024-07-01;False
0;901;2;49;1;GUARDABARRO;82799.19;2024-07-01;False
0;901;2;49;1;PARAGOLPE;17146.11;2024-07-01;False
0;901;2;49;1;RADIADOR;6429.55;2024-07-01;False
0;901;2;49;2;FARO;50930.00;2024-07-01;False
0;901;2;49;2;GUARDABARRO;348313.28;2024-07-01;False
0;901;2;49;2;LUNETA;255608.26;2024-07-01;False
0;901;2;49;2;PANELCOLA;664823.80;2024-07-01;False
0;901;2;49;2;PORTON;396505.34;2024-07-01;False
0;901;2;49;3;CRISTAL_DEL;184794.72;2024-07-01;False
0;901;2;49;3;CRISTAL_TRA;143321.67;2024-07-01;False
0;901;2;49;3;MANIJA;43516.17;2024-07-01;False
0;901;2;49;3;PANELCOLA;9989.19;2024-07-01;False
0;901;2;49;3;PUERTA_DEL;584370.11;2024-07-01;False
0;901;2;49;3;PUERTA_TRA;666983.92;2024-07-01;False
0;901;2;49;3;ZOCALO;1305312.63;2024-07-01;False
0;901;2;49;4;CRISTAL_DEL;164633.15;2024-07-01;False
0;901;2;49;4;CRISTAL_TRA;167686.35;2024-07-01;False
0;901;2;49;4;MANIJA;43516.17;2024-07-01;False
0;901;2;49;4;PANELCOLA;12341.22;2024-07-01;False
0;901;2;49;4;PUERTA_TRA;566681.29;2024-07-01;False
0;901;2;49;4;ZOCALO;633581.41;2024-07-01;False
0;901;2;50;1;CAPOT;315397.44;2024-07-01;False
0;901;2;50;1;GUARDABARRO;82799.19;2024-07-01;False
0;901;2;50;1;PARAGOLPE;17146.11;2024-07-01;False
0;901;2;50;1;RADIADOR;6429.55;2024-07-01;False
0;901;2;50;2;FARO;50930.00;2024-07-01;False
0;901;2;50;2;GUARDABARRO;213285.72;2024-07-01;False
0;901;2;50;2;LUNETA;255608.26;2024-07-01;False
0;901;2;50;2;PANELCOLA;86118.19;2024-06-12;True
0;901;2;50;2;PANELCOLA;664823.80;2024-07-01;False
0;901;2;50;2;PORTON;301008.49;2024-07-01;False
0;901;2;50;3;CRISTAL_DEL;79869.74;2024-07-01;False
0;901;2;50;3;MANIJA;7890.01;2024-07-01;False
0;901;2;50;3;ZOCALO;739823.66;2024-07-01;False
0;901;2;50;4;CRISTAL_DEL;194104.91;2024-07-01;False
0;901;2;50;4;MANIJA;43516.17;2024-07-01;False
0;901;2;50;4;PUERTA_DEL;1089496.54;2024-07-01;False
0;901;2;50;4;ZOCALO;731348.76;2024-07-01;False
0;901;2;52;1;CAPOT;221514.94;2024-07-01;False
0;901;2;52;1;FARO;240572.02;2024-07-01;False
0;901;2;52;1;GUARDABARRO;145875.76;2024-07-01;False
0;901;2;52;1;PARAGOLPE;116518.68;2024-07-01;False
0;901;2;52;1;RADIADOR;163878.84;2024-07-01;False
0;901;2;52;2;BAUL;269577.45;2024-07-01;False
0;901;2;52;2;FARO;144284.29;2024-07-01;False
0;901;2;52;2;GUARDABARRO;364655.95;2024-07-01;False
0;901;2;52;2;LUNETA;291971.63;2024-07-01;False
0;901;2;52;2;PARAGOLPE;163558.70;2024-07-01;False
0;901;2;52;3;CRISTAL_DEL;183893.29;2024-07-01;False
0;901;2;52;3;CRISTAL_TRA;162564.06;2024-07-01;False
0;901;2;52;3;ESPEJO;142576.86;2024-07-01;False
0;901;2;52;3;MANIJA;112886.47;2024-07-01;False
0;901;2;52;3;MOLDURA;328861.77;2024-07-01;False
0;901;2;52;3;PUERTA_DEL;959788.93;2024-07-01;False
0;901;2;52;3;PUERTA_TRA;980466.83;2024-07-01;False
0;901;2;52;3;ZOCALO;461117.36;2024-07-01;False
0;901;2;52;4;CRISTAL_DEL;221482.15;2024-07-01;False
0;901;2;52;4;CRISTAL_TRA;26753.73;2024-07-01;False
0;901;2;52;4;ESPEJO;142576.86;2024-07-01;False
0;901;2;52;4;MANIJA;90238.71;2024-07-01;False
0;901;2;52;4;PUERTA_DEL;616477.77;2024-07-01;False
0;901;2;52;4;PUERTA_TRA;980466.83;2024-07-01;False
0;901;2;52;4;ZOCALO;309985.92;2024-07-01;False
0;901;2;53;1;CAPOT;221514.94;2024-07-01;False
0;901;2;53;1;FARO;240572.02;2024-07-01;False
0;901;2;53;1;GUARDABARRO;145875.76;2024-07-01;False
0;901;2;53;1;PARAGOLPE;116518.68;2024-07-01;False
0;901;2;53;1;RADIADOR;163878.84;2024-07-01;False
0;901;2;53;1;SPOILER;100010.94;2024-07-01;False
0;901;2;53;2;FARO;280659.21;2024-07-01;False
0;901;2;53;2;GUARDABARRO;343188.39;2024-07-01;False
0;901;2;53;2;LUNETA;270093.80;2024-07-01;False
0;901;2;53;2;PARAGOLPE;235891.08;2024-07-01;False
0;901;2;53;2;PORTON;469356.81;2024-07-01;False
0;901;2;53;3;CRISTAL_DEL;183893.29;2024-07-01;False
0;901;2;53;3;CRISTAL_TRA;142948.86;2024-07-01;False
0;901;2;53;3;ESPEJO;118841.38;2024-07-01;False
0;901;2;53;3;MANIJA;112886.47;2024-07-01;False
0;901;2;53;3;PUERTA_DEL;959788.93;2024-07-01;False
0;901;2;53;3;PUERTA_TRA;732189.19;2024-07-01;False
0;901;2;53;3;ZOCALO;461117.36;2024-07-01;False
0;901;2;53;4;CRISTAL_DEL;221482.15;2024-07-01;False
0;901;2;53;4;CRISTAL_TRA;137498.47;2024-07-01;False
0;901;2;53;4;ESPEJO;142576.86;2024-07-01;False
0;901;2;53;4;MANIJA;90238.71;2024-07-01;False
0;901;2;53;4;PUERTA_DEL;616477.77;2024-07-01;False
0;901;2;53;4;PUERTA_TRA;732189.19;2024-07-01;False
0;901;2;53;4;ZOCALO;309985.92;2024-07-01;False
0;901;2;56;1;CAPOT;221514.94;2024-07-01;False
0;901;2;56;1;FARO;482076.98;2024-07-01;False
0;901;2;56;1;GUARDABARRO;145875.76;2024-07-01;False
0;901;2;56;1;PARAGOLPE;256678.02;2024-07-01;False
0;901;2;56;1;RADIADOR;94293.09;2024-07-01;False
0;901;2;56;2;FARO;340355.46;2024-07-01;False
0;901;2;56;2;GUARDABARRO;376371.20;2024-07-01;False
0;901;2;56;2;LUNETA;876707.19;2024-07-01;False
0;901;2;56;2;PARAGOLPE;235891.08;2024-07-01;False
0;901;2;56;2;PORTON;344492.68;2024-07-01;False
0;901;2;56;3;CRISTAL_DEL;183893.29;2024-07-01;False
0;901;2;56;3;CRISTAL_TRA;142948.86;2024-07-01;False
0;901;2;56;3;ESPEJO;142576.86;2024-07-01;False
0;901;2;56;3;MANIJA;112886.47;2024-07-01;False
0;901;2;56;3;PANELCOLA;616477.77;2024-07-01;False
0;901;2;56;3;PUERTA_DEL;616477.77;2024-07-01;False
0;901;2;56;3;PUERTA_TRA;732189.19;2024-07-01;False
0;901;2;56;3;ZOCALO;461117.36;2024-07-01;False
0;901;2;56;4;CRISTAL_DEL;221482.15;2024-07-01;False
0;901;2;56;4;CRISTAL_TRA;137498.47;2024-07-01;False
0;901;2;56;4;ESPEJO;142576.86;2024-07-01;False
0;901;2;56;4;MANIJA;90238.71;2024-07-01;False
0;901;2;56;4;PUERTA_DEL;616477.77;2024-07-01;False
0;901;2;56;4;PUERTA_TRA;732189.19;2024-07-01;False
0;901;2;56;4;ZOCALO;309985.92;2024-07-01;False
0;901;2;57;1;CAPOT;221514.94;2024-07-01;False
0;901;2;57;1;FARO;553237.57;2024-07-01;False
0;901;2;57;1;GUARDABARRO;145875.76;2024-07-01;False
0;901;2;57;1;PARAGOLPE;256678.02;2024-07-01;False
0;901;2;57;1;RADIADOR;94293.09;2024-07-01;False
0;901;2;57;2;BAUL;492132.39;2024-07-01;False
0;901;2;57;2;FARO;144284.29;2024-07-01;False
0;901;2;57;2;GUARDABARRO;364655.95;2024-07-01;False
0;901;2;57;2;LUNETA;291971.63;2024-07-01;False
0;901;2;57;2;PARAGOLPE;163558.70;2024-07-01;False
0;901;2;57;3;CRISTAL_DEL;183893.29;2024-07-01;False
0;901;2;57;3;CRISTAL_TRA;162564.06;2024-07-01;False
0;901;2;57;3;ESPEJO;118841.38;2024-07-01;False
0;901;2;57;3;MANIJA;112886.47;2024-07-01;False
0;901;2;57;3;PUERTA_DEL;616477.77;2024-07-01;False
0;901;2;57;3;PUERTA_TRA;980466.83;2024-07-01;False
0;901;2;57;3;ZOCALO;461117.36;2024-07-01;False
0;901;2;57;4;CRISTAL_DEL;221482.15;2024-07-01;False
0;901;2;57;4;CRISTAL_TRA;26753.73;2024-07-01;False
0;901;2;57;4;ESPEJO;142576.86;2024-07-01;False
0;901;2;57;4;MANIJA;90238.71;2024-07-01;False
0;901;2;57;4;PUERTA_DEL;616477.77;2024-07-01;False
0;901;2;57;4;PUERTA_TRA;980466.83;2024-07-01;False
0;901;2;57;4;ZOCALO;309985.92;2024-07-01;False
0;901;3;10;1;GUARDABARRO;496450.02;2024-05-07;False
0;901;3;10;1;GUARDABARRO;94158.27;2024-06-12;True
0;901;3;11;1;GUARDABARRO;496450.02;2024-05-07;False
0;901;3;11;1;GUARDABARRO;43154.77;2024-06-12;True
0;901;3;11;2;FARO;442707.22;2024-05-07;False
0;901;3;11;2;LUNETA;340860.13;2024-07-01;False
0;901;3;11;3;ESPEJO;264429.73;2024-05-07;False
0;901;3;11;3;ESPEJO;31570.00;2024-06-12;True
0;901;3;11;4;MANIJA;186128.24;2024-05-07;False
0;901;3;12;2;LUNETA;51534.91;2024-05-07;False
0;901;3;15;1;FARO;1966.04;2024-06-12;True
0;901;3;15;1;FARO;14773.32;2024-07-01;False
0;901;3;15;2;FARO;198218.98;2024-05-07;False
0;901;3;15;2;FARO;26421.49;2024-06-12;True
0;901;3;15;2;LUNETA;218724.83;2024-07-01;False
0;901;3;15;2;PARAGOLPE;267927.47;2024-05-07;False
0;901;3;15;2;PARAGOLPE;40877.29;2024-06-12;True
0;901;3;15;3;CRISTAL_DEL;55789.56;2024-07-01;False
0;901;3;15;3;PUERTA_DEL;1378143.59;2024-05-07;False
0;901;3;15;4;CRISTAL_DEL;37087.52;2024-07-01;False
0;901;3;15;4;PUERTA_DEL;1580350.82;2024-05-07;False
0;901;3;15;4;PUERTA_DEL;199577.27;2024-06-12;True
0;901;3;16;1;FARO;1142.62;2024-06-12;True
0;901;3;16;1;FARO;14773.32;2024-07-01;False
0;901;3;16;1;GUARDABARRO;251820.92;2024-05-07;False
0;901;3;16;1;GUARDABARRO;36967.98;2024-06-12;True
0;901;3;16;2;FARO;198218.98;2024-05-07;False
0;901;3;16;2;FARO;28566.16;2024-06-12;True
0;901;3;16;3;CRISTAL_DEL;33791.55;2024-07-01;False
0;901;3;16;3;CRISTAL_TRA;74813.25;2024-07-01;False
0;901;3;16;3;ESPEJO;132230.35;2024-05-07;False
0;901;3;16;3;ESPEJO;9712.51;2024-06-12;True
0;901;3;16;4;CRISTAL_DEL;33791.55;2024-07-01;False
0;901;3;16;4;CRISTAL_TRA;76017.55;2024-07-01;False
0;901;3;16;4;ESPEJO;246932.02;2024-05-07;False
0;901;3;16;4;ESPEJO;34214.88;2024-06-12;True
0;901;3;21;1;GUARDABARRO;251820.92;2024-05-07;False
0;901;3;21;1;GUARDABARRO;115000.00;2024-06-12;True
0;901;3;21;1;PARAGOLPE;44326.80;2024-06-12;True
0;901;3;21;1;PARAGOLPE;438117.12;2024-07-01;False
0;901;3;21;2;FARO;88388.43;2024-06-12;True
0;901;3;21;2;FARO;2105.00;2024-07-01;False
0;901;3;21;2;LUNETA;92161.61;2024-05-07;False
0;901;3;21;3;CRISTAL_DEL;33791.55;2024-07-01;False
0;901;3;21;3;CRISTAL_TRA;26849.38;2024-07-01;False
0;901;3;21;3;ESPEJO;132230.35;2024-05-07;False
0;901;3;21;3;ESPEJO;34214.88;2024-06-12;True
0;901;3;21;4;CRISTAL_DEL;34950.93;2024-07-01;False
0;901;3;21;4;CRISTAL_TRA;76017.55;2024-07-01;False
0;901;3;21;4;ESPEJO;246932.02;2024-05-07;False
0;901;3;21;4;ESPEJO;34214.88;2024-06-12;True
0;901;3;25;3;CRISTAL_DEL;15089.48;2024-07-01;False
0;901;3;27;3;CRISTAL_DEL;45474.79;2024-07-01;False
0;901;3;27;4;CRISTAL_DEL;45474.79;2024-07-01;False
